id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/google/deepvariant/issues/62:31,availability,error,error,31,"Hi,. From a quick look of your error, it doesn't look like anything I've ever. encountered before. If you could potentially set up a reproducible setting. that I can very quickly run, I can see if I can try it out and tell you. what might could have gone wrong. We don't currently have a tutorial for. training, unfortunately. And to be honest, even if we do, it probably. wouldn't specifically cover this error case. (from my phone). On Tue, Apr 10, 2018, 11:16 AM KBT59 <notifications@github.com> wrote:. > OK – that proceeded further, I think. Now the error is. > ValueError: Can not squeeze dim[1], expected a dimension of 1, got 27 for. > 'InceptionV3/Logits/SpatialSqueeze' (op: 'Squeeze') with input shapes:. > [64,27,1,3]. >. >. > I hate to keep bothering people about this. Is there documentation on all. > of this that I can refer to? >. >. > Thanks,. > Brad Thomas. >. >. > From: Pi-Chuan Chang [mailto:notifications@github.com]. > Sent: Tuesday, April 10, 2018 1:04 PM. > To: google/deepvariant <deepvariant@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribu",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:406,availability,error,error,406,"Hi,. From a quick look of your error, it doesn't look like anything I've ever. encountered before. If you could potentially set up a reproducible setting. that I can very quickly run, I can see if I can try it out and tell you. what might could have gone wrong. We don't currently have a tutorial for. training, unfortunately. And to be honest, even if we do, it probably. wouldn't specifically cover this error case. (from my phone). On Tue, Apr 10, 2018, 11:16 AM KBT59 <notifications@github.com> wrote:. > OK – that proceeded further, I think. Now the error is. > ValueError: Can not squeeze dim[1], expected a dimension of 1, got 27 for. > 'InceptionV3/Logits/SpatialSqueeze' (op: 'Squeeze') with input shapes:. > [64,27,1,3]. >. >. > I hate to keep bothering people about this. Is there documentation on all. > of this that I can refer to? >. >. > Thanks,. > Brad Thomas. >. >. > From: Pi-Chuan Chang [mailto:notifications@github.com]. > Sent: Tuesday, April 10, 2018 1:04 PM. > To: google/deepvariant <deepvariant@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribu",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:555,availability,error,error,555,"Hi,. From a quick look of your error, it doesn't look like anything I've ever. encountered before. If you could potentially set up a reproducible setting. that I can very quickly run, I can see if I can try it out and tell you. what might could have gone wrong. We don't currently have a tutorial for. training, unfortunately. And to be honest, even if we do, it probably. wouldn't specifically cover this error case. (from my phone). On Tue, Apr 10, 2018, 11:16 AM KBT59 <notifications@github.com> wrote:. > OK – that proceeded further, I think. Now the error is. > ValueError: Can not squeeze dim[1], expected a dimension of 1, got 27 for. > 'InceptionV3/Logits/SpatialSqueeze' (op: 'Squeeze') with input shapes:. > [64,27,1,3]. >. >. > I hate to keep bothering people about this. Is there documentation on all. > of this that I can refer to? >. >. > Thanks,. > Brad Thomas. >. >. > From: Pi-Chuan Chang [mailto:notifications@github.com]. > Sent: Tuesday, April 10, 2018 1:04 PM. > To: google/deepvariant <deepvariant@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribu",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:2223,availability,error,error-free,2223,"t@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribute or copy this e-mail. Please notify the sender. > immediately by e-mail if you have received this e-mail by mistake and. > delete this e-mail from your system. E-mail transmission cannot be. > guaranteed to be secured or error-free as information could be intercepted,. > corrupted, lost, destroyed, arrive late or incomplete, or contain viruses. > The sender therefore does not accept liability for any errors or omissions. > in the contents of this message, which arise as a result of e-mail. > transmission. If verification is required please request a hard-copy. > version. NeoGenomics Laboratories, Suite 5, 12701 Commonwealth Dr, Fort. > Myers, FL 33913, http://www.neogenomics.com (2017). >. > —. > You are receiving this because you commented. > Reply to this email directly, view it on GitHub. > <https://github.com/google/deepvariant/issues/62#issuecomment-380197853>,. > or mute the thread. > <https://github.com/notifications/unsubscribe-auth/AAczBalfAA5qelNx5damo_mTuPg7r4UJks5tnPbigaJpZM4TIm9R>. > . >.",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:2406,availability,error,errors,2406,"t@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribute or copy this e-mail. Please notify the sender. > immediately by e-mail if you have received this e-mail by mistake and. > delete this e-mail from your system. E-mail transmission cannot be. > guaranteed to be secured or error-free as information could be intercepted,. > corrupted, lost, destroyed, arrive late or incomplete, or contain viruses. > The sender therefore does not accept liability for any errors or omissions. > in the contents of this message, which arise as a result of e-mail. > transmission. If verification is required please request a hard-copy. > version. NeoGenomics Laboratories, Suite 5, 12701 Commonwealth Dr, Fort. > Myers, FL 33913, http://www.neogenomics.com (2017). >. > —. > You are receiving this because you commented. > Reply to this email directly, view it on GitHub. > <https://github.com/google/deepvariant/issues/62#issuecomment-380197853>,. > or mute the thread. > <https://github.com/notifications/unsubscribe-auth/AAczBalfAA5qelNx5damo_mTuPg7r4UJks5tnPbigaJpZM4TIm9R>. > . >.",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:657,deployability,Log,Logits,657,"Hi,. From a quick look of your error, it doesn't look like anything I've ever. encountered before. If you could potentially set up a reproducible setting. that I can very quickly run, I can see if I can try it out and tell you. what might could have gone wrong. We don't currently have a tutorial for. training, unfortunately. And to be honest, even if we do, it probably. wouldn't specifically cover this error case. (from my phone). On Tue, Apr 10, 2018, 11:16 AM KBT59 <notifications@github.com> wrote:. > OK – that proceeded further, I think. Now the error is. > ValueError: Can not squeeze dim[1], expected a dimension of 1, got 27 for. > 'InceptionV3/Logits/SpatialSqueeze' (op: 'Squeeze') with input shapes:. > [64,27,1,3]. >. >. > I hate to keep bothering people about this. Is there documentation on all. > of this that I can refer to? >. >. > Thanks,. > Brad Thomas. >. >. > From: Pi-Chuan Chang [mailto:notifications@github.com]. > Sent: Tuesday, April 10, 2018 1:04 PM. > To: google/deepvariant <deepvariant@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribu",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:1842,deployability,contain,contains,1842,". >. > Thanks,. > Brad Thomas. >. >. > From: Pi-Chuan Chang [mailto:notifications@github.com]. > Sent: Tuesday, April 10, 2018 1:04 PM. > To: google/deepvariant <deepvariant@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribute or copy this e-mail. Please notify the sender. > immediately by e-mail if you have received this e-mail by mistake and. > delete this e-mail from your system. E-mail transmission cannot be. > guaranteed to be secured or error-free as information could be intercepted,. > corrupted, lost, destroyed, arrive late or incomplete, or contain viruses. > The sender therefore does not accept liability for any errors or omissions. > in the contents of this message, which arise as a result of e-mail. > transmission. If verification is required please request a hard-copy. > version. NeoGenomics Laboratories, Suite 5, 12701 Commonwealth Dr, Fort. > Myers, FL 33913, http://www.neogenomics.com (2017). >. > —. > You are receiving this because you commented. > Reply to this email directly, view it on GitHub. > <https://github.com/google/deepvariant/",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:2332,deployability,contain,contain,2332,"t@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribute or copy this e-mail. Please notify the sender. > immediately by e-mail if you have received this e-mail by mistake and. > delete this e-mail from your system. E-mail transmission cannot be. > guaranteed to be secured or error-free as information could be intercepted,. > corrupted, lost, destroyed, arrive late or incomplete, or contain viruses. > The sender therefore does not accept liability for any errors or omissions. > in the contents of this message, which arise as a result of e-mail. > transmission. If verification is required please request a hard-copy. > version. NeoGenomics Laboratories, Suite 5, 12701 Commonwealth Dr, Fort. > Myers, FL 33913, http://www.neogenomics.com (2017). >. > —. > You are receiving this because you commented. > Reply to this email directly, view it on GitHub. > <https://github.com/google/deepvariant/issues/62#issuecomment-380197853>,. > or mute the thread. > <https://github.com/notifications/unsubscribe-auth/AAczBalfAA5qelNx5damo_mTuPg7r4UJks5tnPbigaJpZM4TIm9R>. > . >.",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:2571,deployability,version,version,2571,"t@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribute or copy this e-mail. Please notify the sender. > immediately by e-mail if you have received this e-mail by mistake and. > delete this e-mail from your system. E-mail transmission cannot be. > guaranteed to be secured or error-free as information could be intercepted,. > corrupted, lost, destroyed, arrive late or incomplete, or contain viruses. > The sender therefore does not accept liability for any errors or omissions. > in the contents of this message, which arise as a result of e-mail. > transmission. If verification is required please request a hard-copy. > version. NeoGenomics Laboratories, Suite 5, 12701 Commonwealth Dr, Fort. > Myers, FL 33913, http://www.neogenomics.com (2017). >. > —. > You are receiving this because you commented. > Reply to this email directly, view it on GitHub. > <https://github.com/google/deepvariant/issues/62#issuecomment-380197853>,. > or mute the thread. > <https://github.com/notifications/unsubscribe-auth/AAczBalfAA5qelNx5damo_mTuPg7r4UJks5tnPbigaJpZM4TIm9R>. > . >.",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
https://github.com/google/deepvariant/issues/62:271,energy efficiency,current,currently,271,"Hi,. From a quick look of your error, it doesn't look like anything I've ever. encountered before. If you could potentially set up a reproducible setting. that I can very quickly run, I can see if I can try it out and tell you. what might could have gone wrong. We don't currently have a tutorial for. training, unfortunately. And to be honest, even if we do, it probably. wouldn't specifically cover this error case. (from my phone). On Tue, Apr 10, 2018, 11:16 AM KBT59 <notifications@github.com> wrote:. > OK – that proceeded further, I think. Now the error is. > ValueError: Can not squeeze dim[1], expected a dimension of 1, got 27 for. > 'InceptionV3/Logits/SpatialSqueeze' (op: 'Squeeze') with input shapes:. > [64,27,1,3]. >. >. > I hate to keep bothering people about this. Is there documentation on all. > of this that I can refer to? >. >. > Thanks,. > Brad Thomas. >. >. > From: Pi-Chuan Chang [mailto:notifications@github.com]. > Sent: Tuesday, April 10, 2018 1:04 PM. > To: google/deepvariant <deepvariant@noreply.github.com>. > Cc: Brad Thomas <brad.thomas@neogenomics.com>; Author <. > author@noreply.github.com>. > Subject: [EXTERNAL]Re: [google/deepvariant] Deep sequencing (#62). >. > CAUTION: This email originated from outside the organization. DO NOT click. > links or open attachments unless you recognize the sender and know the. > content is safe. >. > I think you'll want:. > tfrecord_path:. > ""/home2/myModelAttempt/output/5PRR-RD_S86.examples.tfrecord-?????-of-00064"". >. > —. > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub<. > https://github.com/google/deepvariant/issues/62#issuecomment-380193942>,. > or mute the thread<. > https://github.com/notifications/unsubscribe-auth/AifcqWYh56G1_S7aFjDrcbIt_6qII5goks5tnPP8gaJpZM4TIm9R>. >. >. > This message contains confidential information and is intended only for. > the individual named. If you are not the named addressee you should not. > disseminate, distribu",MatchSource.ISSUE_COMMENT,google,deepvariant,v1.6.1,,https://github.com/google/deepvariant/issues/62
