id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/root-project/root/pull/394:340,deployability,build,build,340,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:465,deployability,build,build,465,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:507,deployability,BUILD,BUILDTYPE,507,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:549,deployability,build,build,549,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:613,deployability,build,build,613,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:655,deployability,BUILD,BUILDTYPE,655,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:697,deployability,build,build,697,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:737,deployability,build,build,737,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:779,deployability,BUILD,BUILDTYPE,779,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
https://github.com/root-project/root/pull/394:821,deployability,build,build,821,"OK, so all the test failures seem to be tests failing to find math functions like sqrt(). ```. pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/root/math/genvector/test/testGenVector.cxx+... Info in <TUnixSystem::ACLiC>: creating shared library /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/roottest/root/math/genvector/testGenVector_cxx.so. In file included from input_line_11:21:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/etc/dictpch/allHeaders.h:680:. In file included from /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/Vector3D.h:11:. /mnt/build/jenkins/workspace/root-pullrequests/BUILDTYPE/Debug/COMPILER/gcc62/LABEL/slc6/build/include/Math/GenVector/Cartesian3D.h:121:14: error: no matching function for call to 'sqrt'. return sqrt(Mag2());. ```. All the failures seem to be in tests where the interpreter is being used to compile, so it looks like in this case the match functions are not being found via the 'using namespace' syntax. It works fine with clang, and also when compiled natively. Note, to answer a previous question, just sticking with the likes of `std::sqrt` indeed does not work with Vc types. Trying going back to this I get. ```. [100%] Linking CXX shared library libTrackMathCoreDict.so. [100%] Built target TrackMathCoreDict. In file included from /Users/chris/Projects/ROOT/source/test/testGenVectorVc.cxx:3:. In file included from /Users/chris/Projects/ROOT/build/include/Math/GenVector/PositionVector3D.h:22:. /Users/chris/Projects/ROOT/build/include/Math/GenVector/Cartesian3D.h:119:13: error: no matching function for call to 'sqrt'. return std::sqrt(Mag2());. ^~~~~~~~~. ```. So something needs to be changed, and my `using namespace` trick really should work. Any ideas why the interpreter seems unhappy with this, with gcc ?",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/394
