id,quality_attribute,keyword,matched_word,match_idx,sentence,source,author,repo,version,wiki,url
https://github.com/root-project/root/pull/2232#issuecomment-399775824:1295,Availability,error,error,1295,".hxx:363:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:365:19: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:379:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:381:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:440:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:442:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:459:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:461:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:660:4: error: no template named 'RResultPtr' . And 10 more. ### Warnings:; - /mnt/build/workspace/root-pullrequests-build/root/core/meta/src/TClass.cxx:686:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:5203:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 214748",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399775824
https://github.com/root-project/root/pull/2232#issuecomment-399775824:1431,Availability,error,error,1431,"uild/build/include/ROOT/RDFInterface.hxx:365:19: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:379:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:381:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:440:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:442:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:459:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:461:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:660:4: error: no template named 'RResultPtr' . And 10 more. ### Warnings:; - /mnt/build/workspace/root-pullrequests-build/root/core/meta/src/TClass.cxx:686:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:5203:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 2147483648 and 2147483647 bytes at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at of",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399775824
https://github.com/root-project/root/pull/2232#issuecomment-399775824:1653,Integrability,depend,depends,1653,"kspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:381:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:440:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:442:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:459:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:461:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:660:4: error: no template named 'RResultPtr' . And 10 more. ### Warnings:; - /mnt/build/workspace/root-pullrequests-build/root/core/meta/src/TClass.cxx:686:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:5203:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 2147483648 and 2147483647 bytes at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 4294967295] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:761:21: warning: ‘%lu’ directive writing between 1 and 20 bytes into a region of size between 0 and 8191 [-Wformat-overflow=] ; - ",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399775824
https://github.com/root-project/root/pull/2232#issuecomment-399775824:1883,Integrability,depend,depends,1883,"named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:442:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:459:4: error: no template named 'RResultPtr' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:461:56: error: unknown type name 'RSnapshotOptions' ; - /mnt/build/workspace/root-pullrequests-build/build/include/ROOT/RDFInterface.hxx:660:4: error: no template named 'RResultPtr' . And 10 more. ### Warnings:; - /mnt/build/workspace/root-pullrequests-build/root/core/meta/src/TClass.cxx:686:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:5203:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 2147483648 and 2147483647 bytes at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 4294967295] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:761:21: warning: ‘%lu’ directive writing between 1 and 20 bytes into a region of size between 0 and 8191 [-Wformat-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/proof/proofd/src/XrdProofdProtocol.cxx:527:45: warning: ‘void* memset(void*, int, size_t)’ clearing an object of non-trivial type ‘class XrdSecEntity’; use assignment or value-ini",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399775824
https://github.com/root-project/root/pull/2232#issuecomment-399775824:2328,Security,access,accessing,2328,"DFInterface.hxx:660:4: error: no template named 'RResultPtr' . And 10 more. ### Warnings:; - /mnt/build/workspace/root-pullrequests-build/root/core/meta/src/TClass.cxx:686:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:5203:14: warning: ‘char* strncpy(char*, const char*, size_t)’ specified bound depends on the length of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 2147483648 and 2147483647 bytes at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 4294967295] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:761:21: warning: ‘%lu’ directive writing between 1 and 20 bytes into a region of size between 0 and 8191 [-Wformat-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/proof/proofd/src/XrdProofdProtocol.cxx:527:45: warning: ‘void* memset(void*, int, size_t)’ clearing an object of non-trivial type ‘class XrdSecEntity’; use assignment or value-initialization instead [-Wclass-memaccess] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TSystem.cxx:1148:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing 1 byte at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 2147483649] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TROOT.cxx:1770:96: warning: cast between incompatible function types from ‘TVirtualPad*& (*)()’ to ‘TGlobalMappedFunction::G",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399775824
https://github.com/root-project/root/pull/2232#issuecomment-399775824:3098,Security,access,accessing,3098,"space/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 2147483648 and 2147483647 bytes at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 4294967295] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:761:21: warning: ‘%lu’ directive writing between 1 and 20 bytes into a region of size between 0 and 8191 [-Wformat-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/proof/proofd/src/XrdProofdProtocol.cxx:527:45: warning: ‘void* memset(void*, int, size_t)’ clearing an object of non-trivial type ‘class XrdSecEntity’; use assignment or value-initialization instead [-Wclass-memaccess] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TSystem.cxx:1148:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing 1 byte at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 2147483649] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TROOT.cxx:1770:96: warning: cast between incompatible function types from ‘TVirtualPad*& (*)()’ to ‘TGlobalMappedFunction::GlobalFunc_t’ {aka ‘void* (*)()’} [-Wcast-function-type] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TROOT.cxx:1774:94: warning: cast between incompatible function types from ‘TVirtualX*& (*)()’ to ‘TGlobalMappedFunction::GlobalFunc_t’ {aka ‘void* (*)()’} [-Wcast-function-type] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TROOT.cxx:1776:95: warning: cast between incompatible function types from ‘TDirectory*& (*)()’ to ‘TGlobalMappedFunction::GlobalFunc_t’ {aka ‘void* (*)()’} [-Wcast-function-type] . And 48 more",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399775824
https://github.com/root-project/root/pull/2232#issuecomment-399775824:2828,Usability,clear,clearing,2828,"th of the source argument [-Wstringop-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rpdutils/src/rpdutils.cxx:4757:26: warning: ‘char* strncpy(char*, const char*, size_t)’ output may be truncated copying 10 bytes from a string of length 10 [-Wstringop-truncation] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:490:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing between 2147483648 and 2147483647 bytes at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 4294967295] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/net/rootd/src/rootd.cxx:761:21: warning: ‘%lu’ directive writing between 1 and 20 bytes into a region of size between 0 and 8191 [-Wformat-overflow=] ; - /mnt/build/workspace/root-pullrequests-build/root/proof/proofd/src/XrdProofdProtocol.cxx:527:45: warning: ‘void* memset(void*, int, size_t)’ clearing an object of non-trivial type ‘class XrdSecEntity’; use assignment or value-initialization instead [-Wclass-memaccess] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TSystem.cxx:1148:14: warning: ‘char* strncat(char*, const char*, size_t)’ accessing 1 byte at offsets 0 and [-2147483647, 2147483648] may overlap 1 byte at offset [0, 2147483649] [-Wrestrict] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TROOT.cxx:1770:96: warning: cast between incompatible function types from ‘TVirtualPad*& (*)()’ to ‘TGlobalMappedFunction::GlobalFunc_t’ {aka ‘void* (*)()’} [-Wcast-function-type] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TROOT.cxx:1774:94: warning: cast between incompatible function types from ‘TVirtualX*& (*)()’ to ‘TGlobalMappedFunction::GlobalFunc_t’ {aka ‘void* (*)()’} [-Wcast-function-type] ; - /mnt/build/workspace/root-pullrequests-build/root/core/base/src/TROOT.cxx:1776:95: warning: cast between incompatible function types from ‘TDirectory*& (*)()’ to ‘TGlobalMappedFunction::Gl",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399775824
https://github.com/root-project/root/pull/2232#issuecomment-399776150:290,Deployability,configurat,configuration,290,"Starting build on `slc6`/`gcc48`, `slc6-i686`/`gcc49`, `centos7`/`clang39`, `centos7`/`gcc62`, `centos7`/`gcc7`, `fedora28`/`native`, `ubuntu16`/`native`, `mac1013`/`native`, `windows10`/`vc15` with flags `-Dimt=ON -Dccache=ON`; [How to customize builds](https://github.com/phsft-bot/build-configuration/blob/master/README.md)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399776150
https://github.com/root-project/root/pull/2232#issuecomment-399776150:290,Modifiability,config,configuration,290,"Starting build on `slc6`/`gcc48`, `slc6-i686`/`gcc49`, `centos7`/`clang39`, `centos7`/`gcc62`, `centos7`/`gcc7`, `fedora28`/`native`, `ubuntu16`/`native`, `mac1013`/`native`, `windows10`/`vc15` with flags `-Dimt=ON -Dccache=ON`; [How to customize builds](https://github.com/phsft-bot/build-configuration/blob/master/README.md)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399776150
https://github.com/root-project/root/pull/2232#issuecomment-399785767:478,Availability,error,error,478,"@bellenot any idea how to make windows happy on this one? :sweat_smile: . ```; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\ALL_BUILD.vcxproj"" (default target) (1) ->; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\bindings\pyroot\PyROOT.vcxproj"" (default target) (310) ->; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj"" (default target) (319) ->; 21:03:23 (Link target) -> ; 21:03:23 RDataFrame.obj : error LNK2001: unresolved external symbol ""public: static struct ROOT::Detail::RDF::CustomColExtraArgs::Slot & ROOT::Detail::RDF::CustomColExtraArgs::Slot::tag"" (?tag@Slot@CustomColExtraArgs@RDF@Detail@ROOT@@2AAU12345@A) [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; 21:03:23 RDataFrame.obj : error LNK2001: unresolved external symbol ""public: static struct ROOT::Detail::RDF::CustomColExtraArgs::SlotAndEntry & ROOT::Detail::RDF::CustomColExtraArgs::SlotAndEntry::tag"" (?tag@SlotAndEntry@CustomColExtraArgs@RDF@Detail@ROOT@@2AAU12345@A) [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; 21:03:23 C:\build\workspace\root-pullrequests-build\build\bin\libROOTDataFrame.dll : fatal error LNK1120: 2 unresolved externals [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; ```. ...uhm ok, maybe I know, it might be that windows does not like uninitialized static refs...",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399785767
https://github.com/root-project/root/pull/2232#issuecomment-399785767:814,Availability,error,error,814,"@bellenot any idea how to make windows happy on this one? :sweat_smile: . ```; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\ALL_BUILD.vcxproj"" (default target) (1) ->; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\bindings\pyroot\PyROOT.vcxproj"" (default target) (310) ->; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj"" (default target) (319) ->; 21:03:23 (Link target) -> ; 21:03:23 RDataFrame.obj : error LNK2001: unresolved external symbol ""public: static struct ROOT::Detail::RDF::CustomColExtraArgs::Slot & ROOT::Detail::RDF::CustomColExtraArgs::Slot::tag"" (?tag@Slot@CustomColExtraArgs@RDF@Detail@ROOT@@2AAU12345@A) [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; 21:03:23 RDataFrame.obj : error LNK2001: unresolved external symbol ""public: static struct ROOT::Detail::RDF::CustomColExtraArgs::SlotAndEntry & ROOT::Detail::RDF::CustomColExtraArgs::SlotAndEntry::tag"" (?tag@SlotAndEntry@CustomColExtraArgs@RDF@Detail@ROOT@@2AAU12345@A) [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; 21:03:23 C:\build\workspace\root-pullrequests-build\build\bin\libROOTDataFrame.dll : fatal error LNK1120: 2 unresolved externals [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; ```. ...uhm ok, maybe I know, it might be that windows does not like uninitialized static refs...",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399785767
https://github.com/root-project/root/pull/2232#issuecomment-399785767:1239,Availability,error,error,1239,"@bellenot any idea how to make windows happy on this one? :sweat_smile: . ```; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\ALL_BUILD.vcxproj"" (default target) (1) ->; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\bindings\pyroot\PyROOT.vcxproj"" (default target) (310) ->; 21:03:23 ""C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj"" (default target) (319) ->; 21:03:23 (Link target) -> ; 21:03:23 RDataFrame.obj : error LNK2001: unresolved external symbol ""public: static struct ROOT::Detail::RDF::CustomColExtraArgs::Slot & ROOT::Detail::RDF::CustomColExtraArgs::Slot::tag"" (?tag@Slot@CustomColExtraArgs@RDF@Detail@ROOT@@2AAU12345@A) [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; 21:03:23 RDataFrame.obj : error LNK2001: unresolved external symbol ""public: static struct ROOT::Detail::RDF::CustomColExtraArgs::SlotAndEntry & ROOT::Detail::RDF::CustomColExtraArgs::SlotAndEntry::tag"" (?tag@SlotAndEntry@CustomColExtraArgs@RDF@Detail@ROOT@@2AAU12345@A) [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; 21:03:23 C:\build\workspace\root-pullrequests-build\build\bin\libROOTDataFrame.dll : fatal error LNK1120: 2 unresolved externals [C:\build\workspace\root-pullrequests-build\build\tree\dataframe\ROOTDataFrame.vcxproj]; ```. ...uhm ok, maybe I know, it might be that windows does not like uninitialized static refs...",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399785767
https://github.com/root-project/root/pull/2232#issuecomment-399883781:290,Deployability,configurat,configuration,290,"Starting build on `slc6`/`gcc48`, `slc6-i686`/`gcc49`, `centos7`/`clang39`, `centos7`/`gcc62`, `centos7`/`gcc7`, `fedora28`/`native`, `ubuntu16`/`native`, `mac1013`/`native`, `windows10`/`vc15` with flags `-Dimt=ON -Dccache=ON`; [How to customize builds](https://github.com/phsft-bot/build-configuration/blob/master/README.md)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399883781
https://github.com/root-project/root/pull/2232#issuecomment-399883781:290,Modifiability,config,configuration,290,"Starting build on `slc6`/`gcc48`, `slc6-i686`/`gcc49`, `centos7`/`clang39`, `centos7`/`gcc62`, `centos7`/`gcc7`, `fedora28`/`native`, `ubuntu16`/`native`, `mac1013`/`native`, `windows10`/`vc15` with flags `-Dimt=ON -Dccache=ON`; [How to customize builds](https://github.com/phsft-bot/build-configuration/blob/master/README.md)",MatchSource.ISSUE_COMMENT,root-project,root,v6-32-06,https://root.cern,https://github.com/root-project/root/pull/2232#issuecomment-399883781
