id,quality_attribute,keyword,matched_word,match_idx,sentence,source,filename,author,repo,version,wiki,url
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:39533,Energy Efficiency,efficient,efficiently,39533,"new clusters.; clusterupdate creates a new sequence database newDB_updated that has consistent identifiers with the previous sequence databases. Meaning, the same sequences in both sets will have the same numeric identifier. All modules afterwards (for example convertalis) expect this sequence database to be passed.; Taxonomy assignment using mmseqs taxonomy. By identifying homologs through searches with taxonomy annotated reference databases, MMseqs2 can compute the lowest common ancestor. This lowest common ancestor is a robust taxonomic label for unknown sequences.; MMseqs2 implements the 2bLCA protocol (Hingamp et. al., 2013) with --lca-mode 2 (default) for choosing a robust LCA. The second search can be disabled with --lca-mode 1. The LCA will then be only computed through the usual search workflow parameters (--max-accept, -e, etc.).; The LCA implementation is based on the Go implementation of blast2lca software on GitHub. It implements the LCA computation efficiently through Range Minimum Queries through an dynamic programming approach.; Prerequisites; MMseqs2 needs the NCBI taxonomy information (merged.dmp, names.dmp, nodes.dmp) and a mapping from taxTargetDB sequences to the taxonomic identifier (targetDB_mapping).; The createtaxdb module will download the Uniprot taxMappingFile and ncbi-taxdump and map the identifier of the targetDB to NCBI taxonomic identifier.; mmseqs createdb target.fasta targetDB; mmseqs createtaxdb targetDB tmp. By default, createtaxdb downloads the Uniprot id mapping file, and thus only support Uniprot identifiers. To create a taxonomy database from an existing NCBI BLAST database (such as nr or nt), see the section Create a sequence database with taxonomic information from an existing BLAST database. For other database types, the mapping must be created manually, as described in section; Manually annotate a sequence database with taxonomic information.; Classification; Once the prerequisites are generated, the taxonomy classification",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:48826,Energy Efficiency,green,green,48826," prefilter sequenceDB sequenceDB resultDB_pref. sequenceDB is the base name of the MMseqs2 databases produced from the; FASTA sequence databases by mmseqs createdb, the prefiltering results; are stored in the MMseqs2 database files resultDB_pref; andprefilterDB.index.; For sequence search two different input databases are usually used: a; query database queryDB and a target database targetDB, though they; can again be identical. In this case, the prefiltering program call is:; mmseqs prefilter queryDB targetDB resultDB_pref . MMseqs2 can handle profiles or protein/nucleotide sequences as input for the; queryDB. The prefilter k-mer match stage is key to the high speed and; sensitivity. It detects consecutive short words (""k-mer"") match on the same diagonal. The diagonal of a k-mer match is the difference between the positions of the two similar ''k''-mer in the query and in the target sequence.; The pre-computed index table for the target database (blue frame) contains for each possible ''k''-mer the list of the target sequences and positions where the k-mer occurs (green frame).; Query sequences/profiles are processed one by one (loop 1). For each overlapping, spaced query k-mer (loop 2), a list of all similar k-mer is generated (orange frame). The similarity threshold determines the list length and sets the trade-off between speed and sensitivity. The similar k-mer list length can be controlled with -s.; For each similar k-mer (loop 3) we look up the list of sequences and positions where it occurs (green frame). In loop 4 we detect consecutive double matches on the same diagonals (magenta and black frames).; For each consecutive k-mer matches an ungapped alignment is computed.; Only the maximal ungapped alignment score for each target is reported.; Set sensitivity -s parameter; The sensitivity of the prefiltering can be set using the -s option.; Internally, -s sets the average length of the lists of similar; k-mers per query sequence position. Similar k-mers list le",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:49269,Energy Efficiency,green,green,49269,"mmseqs prefilter queryDB targetDB resultDB_pref . MMseqs2 can handle profiles or protein/nucleotide sequences as input for the; queryDB. The prefilter k-mer match stage is key to the high speed and; sensitivity. It detects consecutive short words (""k-mer"") match on the same diagonal. The diagonal of a k-mer match is the difference between the positions of the two similar ''k''-mer in the query and in the target sequence.; The pre-computed index table for the target database (blue frame) contains for each possible ''k''-mer the list of the target sequences and positions where the k-mer occurs (green frame).; Query sequences/profiles are processed one by one (loop 1). For each overlapping, spaced query k-mer (loop 2), a list of all similar k-mer is generated (orange frame). The similarity threshold determines the list length and sets the trade-off between speed and sensitivity. The similar k-mer list length can be controlled with -s.; For each similar k-mer (loop 3) we look up the list of sequences and positions where it occurs (green frame). In loop 4 we detect consecutive double matches on the same diagonals (magenta and black frames).; For each consecutive k-mer matches an ungapped alignment is computed.; Only the maximal ungapped alignment score for each target is reported.; Set sensitivity -s parameter; The sensitivity of the prefiltering can be set using the -s option.; Internally, -s sets the average length of the lists of similar; k-mers per query sequence position. Similar k-mers list length: Low sensitivity yields short similar; k-mer lists. Therefore, the speed of the prefiltering increases,; since only short k-mer lists have to be generated and less lookups; in the index table are necessary. However, the sensitivity of the; search decreases, since only very similar k-mers are generated and; therefore, the prefiltering can not identify sequence pairs with low; sequence identity. It is possible to speed best hits searches by stepwise increasing -s. MMseqs2 in",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:72330,Energy Efficiency,consumption,consumption,72330,"The HMMs need to be in a MMseqs2 database format. This can be done using ffindex_build (https://github.com/soedinglab/ffindex_soedinglab).; hhmake -i 1TIM.a3m -o 1TIM.hmm ; hhmake -i 6IGF.a3m -o 6IGF.hmm ; ffindex_build hmm hmm.index 1TIM.hmm 6IGF.hmm; mmseqs2 convertprofiledb hmm profileDb. Identifier parsing; MMseqs2 parses identifier from the fasta header when transforming a result DB into a flat file by using e.g. createtsv, convertalis, ...).; We support following fasta header types:; Uniclust, ; Swiss-Prot, ; Trembl, ; GenBank, ; NCBI Reference Sequence, ; Brookhaven Protein Data Bank, ; GenInfo Backbone Id, ; Local Sequence identifier, ; NBRF PIR, ; Protein Research Foundation, ; General database identifier, ; Patents, ; NCBI GI. If none of the header supported could be detected than we extract everything from header start (excluding >) until the first whitespace.; Optimizing Sensitivity and Consumption of Resources; This section discusses how to keep the run time, memory and disk space; consumption of MMseqs2 at reasonable values, while obtaining results; with the highest possible sensitivity. These considerations are relevant; if the size of your database exceeds several millions of sequences and; are most important if the database size is in the order of tens of; millions of sequences.; Prefiltering module; The prefiltering module can use a lot of resources (memory consumption,; total runtime and disk space), if the parameters are not set; appropriately.; Memory Consumption; For maximum efficiency of the prefiltering, the entire database should; be held in RAM. The major part of memory is required for the k-mer; index table of the database. For a database containing N sequences; with an average length L, the memory consumption of the index lists is; (N * L * 7) byte. Note that the memory consumption grows linearly; with the size of the sequence database. In addition, the index table; stores the pointer array and two auxiliary arrays with the memory; consump",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:72718,Energy Efficiency,consumption,consumption,72718," file by using e.g. createtsv, convertalis, ...).; We support following fasta header types:; Uniclust, ; Swiss-Prot, ; Trembl, ; GenBank, ; NCBI Reference Sequence, ; Brookhaven Protein Data Bank, ; GenInfo Backbone Id, ; Local Sequence identifier, ; NBRF PIR, ; Protein Research Foundation, ; General database identifier, ; Patents, ; NCBI GI. If none of the header supported could be detected than we extract everything from header start (excluding >) until the first whitespace.; Optimizing Sensitivity and Consumption of Resources; This section discusses how to keep the run time, memory and disk space; consumption of MMseqs2 at reasonable values, while obtaining results; with the highest possible sensitivity. These considerations are relevant; if the size of your database exceeds several millions of sequences and; are most important if the database size is in the order of tens of; millions of sequences.; Prefiltering module; The prefiltering module can use a lot of resources (memory consumption,; total runtime and disk space), if the parameters are not set; appropriately.; Memory Consumption; For maximum efficiency of the prefiltering, the entire database should; be held in RAM. The major part of memory is required for the k-mer; index table of the database. For a database containing N sequences; with an average length L, the memory consumption of the index lists is; (N * L * 7) byte. Note that the memory consumption grows linearly; with the size of the sequence database. In addition, the index table; stores the pointer array and two auxiliary arrays with the memory; consumption of a^k*8 byte, where a is the size of the amino; acid alphabet (default a=20, does not include the unknown amino acid X) and k is; the k-mer size. The overall memory consumption of the index table is; M = (7 * N * L + 8 a^k) byte. Therefore, the UniProtKB database version of April 2014 containing 55; million sequences with an average length 350 needs about 71 GB of main; memory.; If not enough",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:73075,Energy Efficiency,consumption,consumption,73075," GI. If none of the header supported could be detected than we extract everything from header start (excluding >) until the first whitespace.; Optimizing Sensitivity and Consumption of Resources; This section discusses how to keep the run time, memory and disk space; consumption of MMseqs2 at reasonable values, while obtaining results; with the highest possible sensitivity. These considerations are relevant; if the size of your database exceeds several millions of sequences and; are most important if the database size is in the order of tens of; millions of sequences.; Prefiltering module; The prefiltering module can use a lot of resources (memory consumption,; total runtime and disk space), if the parameters are not set; appropriately.; Memory Consumption; For maximum efficiency of the prefiltering, the entire database should; be held in RAM. The major part of memory is required for the k-mer; index table of the database. For a database containing N sequences; with an average length L, the memory consumption of the index lists is; (N * L * 7) byte. Note that the memory consumption grows linearly; with the size of the sequence database. In addition, the index table; stores the pointer array and two auxiliary arrays with the memory; consumption of a^k*8 byte, where a is the size of the amino; acid alphabet (default a=20, does not include the unknown amino acid X) and k is; the k-mer size. The overall memory consumption of the index table is; M = (7 * N * L + 8 a^k) byte. Therefore, the UniProtKB database version of April 2014 containing 55; million sequences with an average length 350 needs about 71 GB of main; memory.; If not enough memory is available to hold the whole database than it will automatically split the target database.; This mechanism is triggered when no index createindex is used to search. Indexed databases will load the whole index at once.; Runtime; The prefiltering module is the most time consuming step. It can scale; from minutes in runtime to days",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:73149,Energy Efficiency,consumption,consumption,73149,"g >) until the first whitespace.; Optimizing Sensitivity and Consumption of Resources; This section discusses how to keep the run time, memory and disk space; consumption of MMseqs2 at reasonable values, while obtaining results; with the highest possible sensitivity. These considerations are relevant; if the size of your database exceeds several millions of sequences and; are most important if the database size is in the order of tens of; millions of sequences.; Prefiltering module; The prefiltering module can use a lot of resources (memory consumption,; total runtime and disk space), if the parameters are not set; appropriately.; Memory Consumption; For maximum efficiency of the prefiltering, the entire database should; be held in RAM. The major part of memory is required for the k-mer; index table of the database. For a database containing N sequences; with an average length L, the memory consumption of the index lists is; (N * L * 7) byte. Note that the memory consumption grows linearly; with the size of the sequence database. In addition, the index table; stores the pointer array and two auxiliary arrays with the memory; consumption of a^k*8 byte, where a is the size of the amino; acid alphabet (default a=20, does not include the unknown amino acid X) and k is; the k-mer size. The overall memory consumption of the index table is; M = (7 * N * L + 8 a^k) byte. Therefore, the UniProtKB database version of April 2014 containing 55; million sequences with an average length 350 needs about 71 GB of main; memory.; If not enough memory is available to hold the whole database than it will automatically split the target database.; This mechanism is triggered when no index createindex is used to search. Indexed databases will load the whole index at once.; Runtime; The prefiltering module is the most time consuming step. It can scale; from minutes in runtime to days by adjusting the sensitivity setting.; Searching with 637000 protein sequences against 30 Mio Uniprot seqeun",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:73314,Energy Efficiency,consumption,consumption,73314," MMseqs2 at reasonable values, while obtaining results; with the highest possible sensitivity. These considerations are relevant; if the size of your database exceeds several millions of sequences and; are most important if the database size is in the order of tens of; millions of sequences.; Prefiltering module; The prefiltering module can use a lot of resources (memory consumption,; total runtime and disk space), if the parameters are not set; appropriately.; Memory Consumption; For maximum efficiency of the prefiltering, the entire database should; be held in RAM. The major part of memory is required for the k-mer; index table of the database. For a database containing N sequences; with an average length L, the memory consumption of the index lists is; (N * L * 7) byte. Note that the memory consumption grows linearly; with the size of the sequence database. In addition, the index table; stores the pointer array and two auxiliary arrays with the memory; consumption of a^k*8 byte, where a is the size of the amino; acid alphabet (default a=20, does not include the unknown amino acid X) and k is; the k-mer size. The overall memory consumption of the index table is; M = (7 * N * L + 8 a^k) byte. Therefore, the UniProtKB database version of April 2014 containing 55; million sequences with an average length 350 needs about 71 GB of main; memory.; If not enough memory is available to hold the whole database than it will automatically split the target database.; This mechanism is triggered when no index createindex is used to search. Indexed databases will load the whole index at once.; Runtime; The prefiltering module is the most time consuming step. It can scale; from minutes in runtime to days by adjusting the sensitivity setting.; Searching with 637000 protein sequences against 30 Mio Uniprot seqeunces; took around 12 minutes on a 16 cores.; Disk Space; The prefiltering results for very large databases can grow to; considerable sizes (in the order of TB) of the disk s",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:73492,Energy Efficiency,consumption,consumption,73492,"eral millions of sequences and; are most important if the database size is in the order of tens of; millions of sequences.; Prefiltering module; The prefiltering module can use a lot of resources (memory consumption,; total runtime and disk space), if the parameters are not set; appropriately.; Memory Consumption; For maximum efficiency of the prefiltering, the entire database should; be held in RAM. The major part of memory is required for the k-mer; index table of the database. For a database containing N sequences; with an average length L, the memory consumption of the index lists is; (N * L * 7) byte. Note that the memory consumption grows linearly; with the size of the sequence database. In addition, the index table; stores the pointer array and two auxiliary arrays with the memory; consumption of a^k*8 byte, where a is the size of the amino; acid alphabet (default a=20, does not include the unknown amino acid X) and k is; the k-mer size. The overall memory consumption of the index table is; M = (7 * N * L + 8 a^k) byte. Therefore, the UniProtKB database version of April 2014 containing 55; million sequences with an average length 350 needs about 71 GB of main; memory.; If not enough memory is available to hold the whole database than it will automatically split the target database.; This mechanism is triggered when no index createindex is used to search. Indexed databases will load the whole index at once.; Runtime; The prefiltering module is the most time consuming step. It can scale; from minutes in runtime to days by adjusting the sensitivity setting.; Searching with 637000 protein sequences against 30 Mio Uniprot seqeunces; took around 12 minutes on a 16 cores.; Disk Space; The prefiltering results for very large databases can grow to; considerable sizes (in the order of TB) of the disk space if very long; result lists are allowed and no strict ungapped score threshold is set.; As an example, an all-against-all prefiltering run on the 25 Mio; sequences wi",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html:78481,Energy Efficiency,consumption,consumption,78481,"erage threshold, e-value threshold etc. If the counter is greater than --max-rejected then it stops the; alignment and does not take a look at any further prefiter hits. The counter is reset whenever an alignment; is accepted. Per default, --max-rejected is set to INT_MAX, i.e. all alignments; until --max-seqs alignments are calculated. The option --alignment-mode controls which part of the alignment should be computed.; Alignment mode 1: fastest option is to only compute the score and alignment end position.; Alignment mode 2: is slightly slower. It computes alignment start,end and score. It is roughly 2 times slower than mode 1.; Alignment mode 3: alignment start, end, seq.id score. It is roughly 2.5 times slower than mode 1.; The option -a is as fast as alignment mode 3. Disk Space; Since the alignment module takes the results of the prefiltering module; as input, the size of the prefiltering module output is the point of; reference. If all hits from the prefilter are accepted by the alignments than the disk space consumption is 1.75 times higher.; It needs roughly ~60 byte per record. The option -a adds the backtrace and there for increases the size to ~80 byte.; Clustering Module; In the clustering module, only the memory consumption is a critical; issue.; Memory Consumption; The clustering module can need large amounts of memory. The memory; consumption for a database containing N sequences and an average of; r alignment results per sequence can be estimated as; M = (6 * N * r) byte. To prevent excessive memory usage for the clustering of large databases,; MMseqs2 uses a cascaded clustering by default, which; accumulates sequences per cluster incrementally.; If you run the clustering module separately, you can tune the following; parameters:. --max-seqs parameter which controls the maximum number of; alignment results per query considered (i.e. the number of edges per; node in the graph). Lower value causes lower memory usage and faster; run times. Alternative",MatchSource.WIKI,Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html,soedinglab,MMseqs2,15-6f452,https://github.com/soedinglab/mmseqs2/wiki,https://github.com/soedinglab/mmseqs2/wiki/Home/4d61bd8dc061739af2b503c1f9e0dddd42d6fbbe.html
