quality_attribute,sentence,source,author,repo,version,id,keyword,matched_word,match_idx,filename,wiki,url,total_similar,target_keywords,target_matched_words,format_prompt,to_eliminate,reason
Deployability,"""""""Returns the directory we are supposed to install into.""""""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/pip_package/setup.py:44,install,install,44,third_party/nucleus/pip_package/setup.py,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/pip_package/setup.py,1,['install'],['install'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Returns the directory we are supposed to install into.""""""
",False,
Deployability,"""""""Returns the joint likelihood of the alleles given to the variants. Args:; variants: list(Variant). The variants with associated likelihoods.; allele_indices_config: list((int, int)). The allele indices to assign to; each variant. Returns:; The joint likelihood of the particular allele configuration. Raises:; ValueError: variants and allele_indices_config do not have the same length.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/haplotypes.py:289,configurat,configuration,289,deepvariant/haplotypes.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/haplotypes.py,1,['configurat'],['configuration'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Returns the joint likelihood of the alleles given to the variants. Args:; variants: list(Variant). The variants with associated likelihoods.; allele_indices_config: list((int, int)). The allele indices to assign to; each variant. Returns:; The joint likelihood of the particular allele configuration. Raises:; ValueError: variants and allele_indices_config do not have the same length.; """"""
",False,
Deployability,"""""""Runs all 3 steps to go from input DNA reads to output VCF/gVCF files. This script is used to run DeepSomatic, which is an extension of DeepVariant.; If you want to access more flags that are available in `make_examples_somatic`,; `call_variants`, and `postprocess_variants`, you can also call them separately; using the binaries in the Docker image. DeepSomatic is not officially supported or released yet. This script does not; include a released model yet.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/scripts/run_deepsomatic.py:396,release,released,396,scripts/run_deepsomatic.py,,https://github.com/google/deepvariant/tree/v1.6.1/scripts/run_deepsomatic.py,2,['release'],['released'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Runs all 3 steps to go from input DNA reads to output VCF/gVCF files. This script is used to run DeepSomatic, which is an extension of DeepVariant.; If you want to access more flags that are available in `make_examples_somatic`,; `call_variants`, and `postprocess_variants`, you can also call them separately; using the binaries in the Docker image. DeepSomatic is not officially supported or released yet. This script does not; include a released model yet.; """"""
",False,"This text contains meaningful sentences discussing the process of running a script, its usage, and limitations, which are relevant for human-readable documentation."
Deployability,"""""""Sets a field of the info map of the `VariantCall` to the given value(s). `variant_call.info` is analogous to the FORMAT field of a VCF call. Example usage:; with vcf.VcfReader('/path/to/my.vcf') as vcf_reader:; for variant in vcf_reader:; first_call = variant.calls[0]; # Type can be inferred for reserved VCF fields.; set_format(first_call, 'AD', 25); # Specify the reader explicitly for unknown fields.; set_format(first_call, 'MYFIELD', 30, vcf_reader). Args:; variant_call: VariantCall proto. The VariantCall to modify.; field_name: str. The name of the field to set.; value: A single value or list of values to update the VariantCall with.; The type of the value is determined by the `vcf_object` if one is given,; otherwise is looked up based on the reserved FORMAT fields in the VCF; specification.; vcf_object: (Optional) A VcfReader or VcfWriter object. If not None, the; type of the field is inferred from the associated VcfReader or VcfWriter; based on its name. Otherwise, the type is inferred if it is a reserved; field.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/variantcall_utils.py:619,update,update,619,third_party/nucleus/util/variantcall_utils.py,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/variantcall_utils.py,1,['update'],['update'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Sets a field of the info map of the `VariantCall` to the given value(s). `variant_call.info` is analogous to the FORMAT field of a VCF call. Example usage:; with vcf.VcfReader('/path/to/my.vcf') as vcf_reader:; for variant in vcf_reader:; first_call = variant.calls[0]; # Type can be inferred for reserved VCF fields.; set_format(first_call, 'AD', 25); # Specify the reader explicitly for unknown fields.; set_format(first_call, 'MYFIELD', 30, vcf_reader). Args:; variant_call: VariantCall proto. The VariantCall to modify.; field_name: str. The name of the field to set.; value: A single value or list of values to update the VariantCall with.; The type of the value is determined by the `vcf_object` if one is given,; otherwise is looked up based on the reserved FORMAT fields in the VCF; specification.; vcf_object: (Optional) A VcfReader or VcfWriter object. If not None, the; type of the field is inferred from the associated VcfReader or VcfWriter; based on its name. Otherwise, the type is inferred if it is a reserved; field.; """"""
",False,The text contains example usage and explanatory sentences about setting fields in VariantCall.
Deployability,"""""""Sets a field of the info map of the `Variant` to the given value(s). `variant.info` is analogous to the INFO field of a VCF record. Args:; variant: Variant proto. The Variant to modify.; field_name: str. The name of the field to set.; value: A single value or list of values to update the Variant with. The type; of the value is determined by the `vcf_object` if one is given, otherwise; is looked up based on the reserved INFO fields in the VCF specification.; vcf_object: (Optional) A VcfReader or VcfWriter object. If not None, the; type of the field is inferred from the associated VcfReader or VcfWriter; based on its name. Otherwise, the type is inferred if it is a reserved; field.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/variant_utils.py:281,update,update,281,third_party/nucleus/util/variant_utils.py,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/util/variant_utils.py,1,['update'],['update'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Sets a field of the info map of the `Variant` to the given value(s). `variant.info` is analogous to the INFO field of a VCF record. Args:; variant: Variant proto. The Variant to modify.; field_name: str. The name of the field to set.; value: A single value or list of values to update the Variant with. The type; of the value is determined by the `vcf_object` if one is given, otherwise; is looked up based on the reserved INFO fields in the VCF specification.; vcf_object: (Optional) A VcfReader or VcfWriter object. If not None, the; type of the field is inferred from the associated VcfReader or VcfWriter; based on its name. Otherwise, the type is inferred if it is a reserved; field.; """"""
",False,
Deployability,"""""""Test that our Nucleus installation does not cause issues with TensorFlow.""""""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/testing/tensorflow_smoke_test.py:25,install,installation,25,third_party/nucleus/testing/tensorflow_smoke_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/third_party/nucleus/testing/tensorflow_smoke_test.py,1,['install'],['installation'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Test that our Nucleus installation does not cause issues with TensorFlow.""""""
",False,
Deployability,"""""""Trim a read down to the part that aligns within a given region. The following properties of the read are updated, trimming on both sides as; necessary to save only the parts of the read that fit fully within the; region, potentially starting and ending at the region's boundaries:; - The alignment position (read.alignment.position.position).; - The read sequence (read.aligned_sequence).; - Base qualities (read.aligned_quality).; - The cigar string of the alignment (read.alignment.cigar). Args:; read: A `nucleus.protos.Read` that is aligned to the region.; region: A `nucleus.protos.Range` region. Returns:; a new `nucleus.protos.Read` trimmed to the region.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py:108,update,updated,108,deepvariant/realigner/realigner.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py,1,['update'],['updated'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Trim a read down to the part that aligns within a given region. The following properties of the read are updated, trimming on both sides as; necessary to save only the parts of the read that fit fully within the; region, potentially starting and ending at the region's boundaries:; - The alignment position (read.alignment.position.position).; - The read sequence (read.aligned_sequence).; - Base qualities (read.aligned_quality).; - The cigar string of the alignment (read.alignment.cigar). Args:; read: A `nucleus.protos.Read` that is aligned to the region.; region: A `nucleus.protos.Range` region. Returns:; a new `nucleus.protos.Read` trimmed to the region.; """"""
",False,
Deployability,"""""""Update self._metrics with the HaplotypeMatch labeling results. This function updates the LabelingMetrics information in self._metrics using; the labeling results in labeling. Args:; labeling: HaplotypeMatch. The labeling information to use to update our; LabelingMetrics.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler.py:3,Update,Update,3,deepvariant/labeler/haplotype_labeler.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler.py,3,"['Update', 'update']","['Update', 'update', 'updates']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Update self._metrics with the HaplotypeMatch labeling results. This function updates the LabelingMetrics information in self._metrics using; the labeling results in labeling. Args:; labeling: HaplotypeMatch. The labeling information to use to update our; LabelingMetrics.; """"""
",False,
Deployability,"""""""Updates `kwargs` with `extra_args`; gives a warning if values changed.""""""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/scripts/run_deepsomatic.py:3,Update,Updates,3,scripts/run_deepsomatic.py,,https://github.com/google/deepvariant/tree/v1.6.1/scripts/run_deepsomatic.py,3,['Update'],['Updates'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Updates `kwargs` with `extra_args`; gives a warning if values changed.""""""
",False,The text contains a meaningful sentence discussing the purpose of updating kwargs and issuing warnings when changes occur.
Deployability,"""""""Updates haplotypes for a variant. A list of variant haplotypes are updated given a variant and a reference; haplotype (this consists of a sequence and an offset wrt to the reference).; All ALT alleles are updated as independent updated haplotypes. Args:; variant: A Variant proto.; reference_haplotype: A string extracted from the reference genome.; reference_offset: An integer. The offset of the starting position of; reference_haplotype on reference. Raises:; ValueError: Variant.start is smaller than reference_offset. Returns:; A list of haplotype objects. Haplotype objects are stored as dicts:; {'haplotype': a haplotype (string),; 'alt': an alt allele (string),; 'variant': a Variant proto}; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allele_frequency.py:3,Update,Updates,3,deepvariant/allele_frequency.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/allele_frequency.py,4,"['Update', 'update']","['Updates', 'updated']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Updates haplotypes for a variant. A list of variant haplotypes are updated given a variant and a reference; haplotype (this consists of a sequence and an offset wrt to the reference).; All ALT alleles are updated as independent updated haplotypes. Args:; variant: A Variant proto.; reference_haplotype: A string extracted from the reference genome.; reference_offset: An integer. The offset of the starting position of; reference_haplotype on reference. Raises:; ValueError: Variant.start is smaller than reference_offset. Returns:; A list of haplotype objects. Haplotype objects are stored as dicts:; {'haplotype': a haplotype (string),; 'alt': an alt allele (string),; 'variant': a Variant proto}; """"""
",False,"The text consists of a programmatic API description with parameters and error handling, which should be filtered out."
Deployability,"""""""Updates variant.call fields indexed by ref + alt_alleles. Args:; variant: Variant proto. We will update the info fields of the Variant.call; protos.; fields: Iterable of string. Each string should provide a key to an; alternative allele indexed field in VariantCall.info fields. Each field; specified here will be updated to remove values associated with alleles; no longer wanted according to this remapper object.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/postprocess_variants.py:3,Update,Updates,3,deepvariant/postprocess_variants.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/postprocess_variants.py,3,"['Update', 'update']","['Updates', 'update', 'updated']","You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Updates variant.call fields indexed by ref + alt_alleles. Args:; variant: Variant proto. We will update the info fields of the Variant.call; protos.; fields: Iterable of string. Each string should provide a key to an; alternative allele indexed field in VariantCall.info fields. Each field; specified here will be updated to remove values associated with alleles; no longer wanted according to this remapper object.; """"""
",False,
Deployability,"""""""Writes a file summarizing the PCollection of Examples. Args:; pipeline: Beam pipeline object.; output_examples: PCollection of examples.; input_pattern_list: str. A comma-separated string of input files.; dataset_name: str. The name of the dataset to be written in the output.; output_pattern_prefix: str. The prefix of the sharded output files.; output_filename: the output text file that contains the summary that can be; parsed into DeepVariantDatasetConfig.; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/tools/shuffle_tfrecords_beam.py:65,pipeline,pipeline,65,tools/shuffle_tfrecords_beam.py,,https://github.com/google/deepvariant/tree/v1.6.1/tools/shuffle_tfrecords_beam.py,2,['pipeline'],['pipeline'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Writes a file summarizing the PCollection of Examples. Args:; pipeline: Beam pipeline object.; output_examples: PCollection of examples.; input_pattern_list: str. A comma-separated string of input files.; dataset_name: str. The name of the dataset to be written in the output.; output_pattern_prefix: str. The prefix of the sharded output files.; output_filename: the output text file that contains the summary that can be; parsed into DeepVariantDatasetConfig.; """"""
",False,
Deployability,"""""""Writes out the example using writer; updates labels and types as needed.""""""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/make_examples_core.py:40,update,updates,40,deepvariant/make_examples_core.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/make_examples_core.py,1,['update'],['updates'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""Writes out the example using writer; updates labels and types as needed.""""""
",False,"The text contains a complete, meaningful sentence that is written in natural language and discusses a concept related to writing examples and updating labels/types."
Deployability,"""""""tf.data.Dataset loading function. Args:; path: the input filename for a tfrecord[.gz] file containing examples. Can; contain sharding designators.; config: A configuration file.; mode: One of ['train', 'tune', 'predict']; strategy: A tf.distribute.Strategy.; n_epochs: Number of epochs.; limit: Limit the number of batches for testing purposes. Returns:; tf.data.Dataset; """"""",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/data_providers.py:161,configurat,configuration,161,deepvariant/data_providers.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/data_providers.py,1,['configurat'],['configuration'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: """"""tf.data.Dataset loading function. Args:; path: the input filename for a tfrecord[.gz] file containing examples. Can; contain sharding designators.; config: A configuration file.; mode: One of ['train', 'tune', 'predict']; strategy: A tf.distribute.Strategy.; n_epochs: Number of epochs.; limit: Limit the number of batches for testing purposes. Returns:; tf.data.Dataset; """"""
",False,
Deployability,"# ---------------------------------------------------------------------------; # Set configuration settings.; # ---------------------------------------------------------------------------",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py:85,configurat,configuration,85,deepvariant/realigner/realigner.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/realigner/realigner.py,1,['configurat'],['configuration'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # ---------------------------------------------------------------------------; # Set configuration settings.; # ---------------------------------------------------------------------------
",False,
Deployability,"# Beam currently has no way to materialize pipeline values, so we have; # to construct the file entirely in Beam pipeline operations.",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/tools/shuffle_tfrecords_beam.py:43,pipeline,pipeline,43,tools/shuffle_tfrecords_beam.py,,https://github.com/google/deepvariant/tree/v1.6.1/tools/shuffle_tfrecords_beam.py,2,['pipeline'],['pipeline'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Beam currently has no way to materialize pipeline values, so we have; # to construct the file entirely in Beam pipeline operations.
",False,
Deployability,"# Check all configurations for the CANDIDATES enumeration:",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py:12,configurat,configurations,12,deepvariant/labeler/haplotype_labeler_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py,1,['configurat'],['configurations'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Check all configurations for the CANDIDATES enumeration:
",True,"Code snippet checking configuration settings for an enumeration, likely part of a programming context."
Deployability,"# Check all configurations for the ONLY_HOM_REF enumeration:",MatchSource.CODE_COMMENT,google,deepvariant,v1.6.1,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py:12,configurat,configurations,12,deepvariant/labeler/haplotype_labeler_test.py,,https://github.com/google/deepvariant/tree/v1.6.1/deepvariant/labeler/haplotype_labeler_test.py,1,['configurat'],['configurations'],"You are an expert in analyzing and categorizing text content. Your task is to evaluate whether the given text contains meaningful human-readable sentences or if it consists primarily of logs, code samples, or programmatic API description that should be filtered out.

For each input text, analyze it and determine:
1. Whether it should be eliminated (true/false)
2. The reason for elimination (if applicable)

Evaluation criteria:
- Eliminate text that consists primarily of:
  * Code snippets or samples (marked by syntax, keywords like ""if/else"", brackets, etc.)
  * Program logs or error messages (timestamps, error codes, stack traces)
  * API documentation or specifications (parameter lists, return types)
  * Configuration files or build system output
  * Version control metadata or comments
  * Compiler/interpreter output or warnings
- Keep text that contains:
  * Complete, meaningful sentences in natural language
  * Explanatory or descriptive content
  * Human-written prose discussing concepts or ideas

Content: # Check all configurations for the ONLY_HOM_REF enumeration:
",False,
