filename,type,author,repo,version,wiki,url,patterns,purpose,summary
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-06-a03b3294-4ae4-4371-a999-a7d8eb70e353.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-06-a03b3294-4ae4-4371-a999-a7d8eb70e353.idx,[],This directory contains test resources for variant data analysis.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-07-dedf96eb-3e30-4117-8e4e-4371e4499f93.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-07-dedf96eb-3e30-4117-8e4e-4371e4499f93.idx,[],This directory contains test resources for variant data analysis.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-08-40a18a67-28b3-44bf-9ab1-7e21d8d1e1fb.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-08-40a18a67-28b3-44bf-9ab1-7e21d8d1e1fb.idx,[],This directory contains test resources for variant data.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-09-293c5a2f-cfce-4c70-8585-8a1a8eb0d27d.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-09-293c5a2f-cfce-4c70-8585-8a1a8eb0d27d.idx,[],This directory contains resources for variant data analysis.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-10-fe35fb5d-9562-4497-8edd-c1fc1b949bbf.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-10-fe35fb5d-9562-4497-8edd-c1fc1b949bbf.idx,[],This directory contains test data for variant data analysis.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-11-27f273f6-d3d1-4c90-8bf7-9afd0f21edbf.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-11-27f273f6-d3d1-4c90-8bf7-9afd0f21edbf.idx,[],This directory contains variant data related to a specific sample.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-12-5fbcf41f-f807-41ee-93dd-7f4c236c050b.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-12-5fbcf41f-f807-41ee-93dd-7f4c236c050b.idx,[],This directory contains test resources for variant data analysis.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-13-e41b06a9-1333-4b0f-bb47-e192ffd4db5a.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-13-e41b06a9-1333-4b0f-bb47-e192ffd4db5a.idx,[],This directory contains test resources for variant data.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-14-31c709a5-a1e5-4b16-be3b-d099cc1f0b9f.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-14-31c709a5-a1e5-4b16-be3b-d099cc1f0b9f.idx,[],This directory contains test resources for a variant data index.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-15-9032ace5-ac86-4201-9439-260c148f13d4.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/vds/1kg_2samples_starts.vds/variant_data/index/part-15-9032ace5-ac86-4201-9439-260c148f13d4.idx,[],This directory contains test resources for variant data indexing.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
