filename,type,author,repo,version,wiki,url,patterns,purpose,summary
hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/rows/_SUCCESS,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/rows/_SUCCESS,"[{'name': 'Mediator', 'match_type': 'full', 'implemented_parts': ['Centralizes communication', 'Colleagues communicate through Mediator'], 'confidence': 1.0, 'evidence': ['Mediator class', 'central communication methods', 'colleague relationships']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'Memento storage'], 'confidence': 0.8, 'evidence': ['Memento pattern terminology', 'save_state and restore_state methods']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Dynamic dispatch of operations', 'Element accepts Visitors'], 'confidence': 0.7, 'evidence': ['Visitor pattern terminology', 'visit method', 'accept operation']}]",This file demonstrates the use of design patterns for communication and state management.,"{'constants': ['Defines communication-related constants'], 'types': ['Custom types for communication and state management'], 'classes': ['Mediator, Memento, Visitor'], 'functions': ['Communication methods between Colleagues', 'State capture and restoration']}"
hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/rows,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/rows,"[{'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['Originator', 'Memento', 'Caretaker'], 'confidence': 0.7, 'evidence': ['create_memento', 'save_state', 'restore_state']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Visitor', 'Element'], 'confidence': 0.8, 'evidence': ['visit method', 'accept method']}, {'name': 'Mediator', 'match_type': 'full', 'implemented_parts': ['Centralizes communication', 'Colleagues communicate through Mediator'], 'confidence': 1.0, 'evidence': ['Mediator class', 'central communication methods', 'colleague relationships']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'Memento storage'], 'confidence': 0.8, 'evidence': ['Memento pattern terminology', 'save_state and restore_state methods']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Dynamic dispatch of operations', 'Element accepts Visitors'], 'confidence': 0.7, 'evidence': ['Visitor pattern terminology', 'visit method', 'accept operation']}]",This file likely defines classes or methods related to state saving and retrieval.,"{'constants': [], 'types': [], 'classes': ['Memento', 'Originator', 'Caretaker'], 'functions': ['create_memento', 'save_state', 'restore_state', 'visit']}"
hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/README.txt,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/README.txt,"[{'name': 'Originator', 'match_type': 'partial', 'implemented_parts': ['Creates Memento', 'Caretaker'], 'confidence': 0.8, 'evidence': ['create_memento method', 'get_memento method']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'State storage'], 'confidence': 0.7, 'evidence': ['save_state method', 'restore_state method']}]",This file defines classes for state capture and restoration using the Memento design pattern.,"{'constants': ['Defines state-related constants'], 'types': ['Memento class for state encapsulation'], 'classes': ['Originator class creates Memento', 'Caretaker class manages Mementos'], 'functions': ['create_memento captures state', 'restore_state restores state']}"
hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/_SUCCESS,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt/_SUCCESS,"[{'name': 'Mediator', 'match_type': 'full', 'implemented_parts': ['Centralizes communication', 'mediates method'], 'confidence': 1.0, 'evidence': ['Centralized communication methods', 'Mediator class']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['Creates snapshots', 'stores and restores state'], 'confidence': 0.7, 'evidence': ['State saving methods', 'Memento pattern terminology']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Adds operations', 'accepts visitors'], 'confidence': 0.8, 'evidence': ['Visitor pattern terminology', 'visit method']}]",This file utilizes design patterns for communication management and state tracking.,"{'constants': ['Defines communication-related constants'], 'types': ['Custom types for communication and state management'], 'classes': ['Mediator facilitates central communication', 'Memento captures object state'], 'functions': ['Mediate between colleagues', 'Capture and restore state', 'Add operations dynamically']}"
hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/HG00096.g.vcf.gz.mt,"[{'name': 'Originator', 'match_type': 'partial', 'implemented_parts': ['Creates Memento', 'Caretaker'], 'confidence': 0.8, 'evidence': ['create_memento method', 'get_memento method']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'State storage'], 'confidence': 0.7, 'evidence': ['save_state method', 'restore_state method']}, {'name': 'Mediator', 'match_type': 'full', 'implemented_parts': ['Centralizes communication', 'mediates method'], 'confidence': 1.0, 'evidence': ['Centralized communication methods', 'Mediator class']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['Creates snapshots', 'stores and restores state'], 'confidence': 0.7, 'evidence': ['State saving methods', 'Memento pattern terminology']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Adds operations', 'accepts visitors'], 'confidence': 0.8, 'evidence': ['Visitor pattern terminology', 'visit method']}]",This file defines classes for state capture and restoration using the Memento design pattern.,"{'constants': ['Defines state-related constants'], 'types': ['Memento class for state encapsulation'], 'classes': ['Originator class creates Memento', 'Caretaker class manages Mementos'], 'functions': ['create_memento captures state', 'restore_state restores state']}"
hail/src/test/resources/gvcfs/recoding,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/recoding,[],This directory contains resources for testing GVCFS recoding functionality.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/gvcfs/subset,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/subset,[],This directory holds resources for testing GVCFS functionalities.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/gvcfs/HG0096_excerpt.g.vcf,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs/HG0096_excerpt.g.vcf,[],This file contains metadata about reads from sequencing experiments.,"{'constants': [], 'types': ['Float', 'ID'], 'classes': [], 'functions': []}"
hail/src/test/resources/gvcfs,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/gvcfs,[],This directory contains metadata about reads from sequencing experiments.,"{'constants': [], 'types': ['Float', 'ID'], 'classes': [], 'functions': []}"
hail/src/test/resources/ls_test/subdir/f_0,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/ls_test/subdir/f_0,"[{'name': 'Mediator', 'match_type': 'full', 'implemented_parts': ['centralizes communication', 'mediates between Colleagues'], 'confidence': 1.0, 'evidence': ['centralizes communication between Colleagues', 'Colleagues communicate through the Mediator']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['state capture', 'saving/restoring state'], 'confidence': 0.8, 'evidence': ['creating Memento', 'saving/restoring state', 'caretaker stores state']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['adds operations', 'accepts visitors'], 'confidence': 0.7, 'evidence': ['accepts different Visitors', 'operations defined for Element', 'visiting method']}]",This file defines communication and state management patterns for an application.,"{'constants': ['Defines communication-related constants'], 'types': ['Custom types for communication patterns'], 'classes': ['Mediator centralizes communication', 'Memento captures state'], 'functions': ['Mediation methods', 'State management functions']}"
