filename,type,author,repo,version,wiki,url,patterns,purpose,summary
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals/rows,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals/rows,[],This directory contains resource files for backward compatibility testing.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals/README.txt,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals/README.txt,[],This file provides metadata about a Hail Table.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals/_SUCCESS,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals/_SUCCESS,"[{'name': 'Mediator', 'match_type': 'partial', 'implemented_parts': ['Centralizes communication', 'Colleagues communicate through Mediator'], 'confidence': 0.85, 'evidence': ['Mediator class', 'communication methods like notify, coordinate']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'Caretaker functionality'], 'confidence': 0.75, 'evidence': ['Memento pattern implementation', 'save_state and restore_state methods']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Dynamically adds operations', 'Accepts visitors'], 'confidence': 0.8, 'evidence': ['Visitor pattern usage', 'visit method in Element class']}]",This file defines communication and state management patterns.,"{'constants': ['Defines communication-related constants'], 'types': ['Custom types for communication and state management'], 'classes': ['Mediator, Memento, Visitor classes'], 'functions': ['Mediation methods, state capture, visitor operations']}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/globals,"[{'name': 'Mediator', 'match_type': 'partial', 'implemented_parts': ['Centralizes communication', 'Colleagues communicate through Mediator'], 'confidence': 0.85, 'evidence': ['Mediator class', 'communication methods like notify, coordinate']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'Caretaker functionality'], 'confidence': 0.75, 'evidence': ['Memento pattern implementation', 'save_state and restore_state methods']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Dynamically adds operations', 'Accepts visitors'], 'confidence': 0.8, 'evidence': ['Visitor pattern usage', 'visit method in Element class']}]",This file defines communication and state management patterns.,"{'constants': ['Defines communication-related constants'], 'types': ['Custom types for communication and state management'], 'classes': ['Mediator, Memento, Visitor classes'], 'functions': ['Mediation methods, state capture, visitor operations']}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/index/part-0-28117ab7-d5b2-4928-b1ba-b587593df327.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/index/part-0-28117ab7-d5b2-4928-b1ba-b587593df327.idx,[],This directory contains a matrix table index file generated by the Hail is tool.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/index/part-1-0949e6be-b3d4-4fe8-ab0b-68c48324cebf.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/index/part-1-0949e6be-b3d4-4fe8-ab0b-68c48324cebf.idx,[],This directory contains index file for a large dataset.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/index,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/index,[],This directory contains various test resources related to backward compatibility.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/rows/rows/parts,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/rows/rows/parts,[],This directory contains resource files related to backward compatibility testing.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/rows/rows,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/rows/rows,[],This directory contains a matrix table file with rows and columns representing different values.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/rows/README.txt,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/backward_compatability/1.6.0/matrix_table/7.hmt/rows/README.txt,"[{'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['Originator creates Memento', 'Caretaker stores and restores Memento'], 'confidence': 0.75, 'evidence': ['Originator class creates Memento objects', 'Caretaker class stores and retrieves Memento objects']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Visitor adds operations to Element'], 'confidence': 0.5, 'evidence': ['Element class accepts abstract Visitor object', 'Visitor class defines visit method']}]",This file describes a table created using Hail version 0.2.81.,"{'constants': ['None'], 'types': ['None'], 'classes': ['None'], 'functions': ['None']}"
