filename,type,author,repo,version,wiki,url,patterns,purpose,summary
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-01-06f6a507-61e2-4bd1-a917-e1809270144c.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-01-06f6a507-61e2-4bd1-a917-e1809270144c.idx,[],This directory contains resources for testing hail-is software.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-02-881d024c-5baf-4fe6-bc8f-53eda3845bde.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-02-881d024c-5baf-4fe6-bc8f-53eda3845bde.idx,[],This directory contains a sample VCF file partitioned into 20 segments with overlap.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-03-1e085a57-4dcb-4131-bc79-353324ffad47.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-03-1e085a57-4dcb-4131-bc79-353324ffad47.idx,[],This directory contains resources for testing a variant calling pipeline.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-04-d17ed9aa-6b33-4b0b-85d5-578da32f7581.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-04-d17ed9aa-6b33-4b0b-85d5-578da32f7581.idx,[],This directory contains sample data for testing purposes.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-05-40d512f8-23ba-485e-aefa-47eced2bfe6d.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-05-40d512f8-23ba-485e-aefa-47eced2bfe6d.idx,[],"This directory contains resources for testing Hail, including a sample VCF file with 20 partitions and overlap.","{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-06-9b2dc9c7-c8b1-4ed4-9056-20142b5f6658.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-06-9b2dc9c7-c8b1-4ed4-9056-20142b5f6658.idx,[],"This directory contains resources for testing purposes, specifically a sample VCF file partitioned into 20 segments with overlap.","{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-07-b9a32d97-cb10-4158-aeaa-645dcea68ca7.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-07-b9a32d97-cb10-4158-aeaa-645dcea68ca7.idx,[],"This directory contains resource files for testing purposes, specifically a sample variant call file with 20 partitions and overlap.","{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-08-c2a0123f-a3d4-4b80-9c21-73cb2bed0b63.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-08-c2a0123f-a3d4-4b80-9c21-73cb2bed0b63.idx,[],This directory contains test resources for a variant calling tool.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-09-ca197aee-6bfd-4068-b771-e9ca63551a7c.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-09-ca197aee-6bfd-4068-b771-e9ca63551a7c.idx,[],This directory contains resources for testing a variant calling pipeline.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-10-17048169-a98b-49ee-ae4d-62641023b3ac.idx,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/src/test/resources/sample.vcf-20-partitions-with-overlap.mt/index/part-10-17048169-a98b-49ee-ae4d-62641023b3ac.idx,[],This directory contains test resources for a variant calling algorithm.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
