filename,type,author,repo,version,wiki,url,patterns,purpose,summary
hail/python/hail/docs/data/example.mt/entries/rows/parts,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/entries/rows/parts,[],This directory contains examples of rows from the Hail data platform.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/python/hail/docs/data/example.mt/entries/rows,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/entries/rows,[],This directory contains example data entries for a Hail data pipeline.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/python/hail/docs/data/example.mt/entries/README.txt,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/entries/README.txt,[],This folder contains a Hail Table or MatrixTable.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/python/hail/docs/data/example.mt/entries/_SUCCESS,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/entries/_SUCCESS,"[{'name': 'Mediator', 'match_type': 'full', 'implemented_parts': ['Centralizes communication', 'Mediates between colleagues'], 'confidence': 0.98, 'evidence': ['centralizes communication', 'mediates between colleagues', 'common_terms: mediator']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'State restoration'], 'confidence': 0.85, 'evidence': ['save_state', 'restore_state', 'common_terms: state']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Adds operations', 'Accepts visitors'], 'confidence': 0.75, 'evidence': ['visit method', 'accept function', 'common_terms: operation']}]",This file defines communication and state management patterns.,"{'constants': ['Defines communication-related constants'], 'types': ['Custom types for communication patterns'], 'classes': ['Mediator centralizes communication', 'Memento captures state'], 'functions': [' mediate function', 'save_state', 'visit method']}"
hail/python/hail/docs/data/example.mt/entries,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/entries,"[{'name': 'Mediator', 'match_type': 'full', 'implemented_parts': ['Centralizes communication', 'Mediates between colleagues'], 'confidence': 0.98, 'evidence': ['centralizes communication', 'mediates between colleagues', 'common_terms: mediator']}, {'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['State capture', 'State restoration'], 'confidence': 0.85, 'evidence': ['save_state', 'restore_state', 'common_terms: state']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Adds operations', 'Accepts visitors'], 'confidence': 0.75, 'evidence': ['visit method', 'accept function', 'common_terms: operation']}]",This file defines communication and state management patterns.,"{'constants': ['Defines communication-related constants'], 'types': ['Custom types for communication patterns'], 'classes': ['Mediator centralizes communication', 'Memento captures state'], 'functions': ['mediate function', 'save_state', 'visit method']}"
hail/python/hail/docs/data/example.mt/globals/globals/parts,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/globals/globals/parts,[],This directory contains global data structures and utility functions for the Hail documentation example.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/python/hail/docs/data/example.mt/globals/globals,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/globals/globals,[],This directory contains Python global variables defined in the `globals` module.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/python/hail/docs/data/example.mt/globals/rows/parts,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/globals/rows/parts,"[{'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['StateSaver', 'Memento', 'restore_state'], 'confidence': 0.8, 'evidence': ['create_memento method in file1.py', 'save_state method in file2.py', 'restore_state method in file3.py']}, {'name': 'Visitor', 'match_type': 'partial', 'implemented_parts': ['Visitor', 'Element', 'AcceptVisitor'], 'confidence': 0.75, 'evidence': ['visit method in file4.py', 'accept method in file5.py', 'Operation class in file6.py']}]",This directory contains utility modules for state management and visitor design pattern implementation.,"{'constants': ['Defines constants related to state saving'], 'types': ['StateSaver class for state management', 'Memento class for capturing state'], 'classes': ['Visitor interface for visitor pattern', 'Element base class for visitor pattern'], 'functions': ['save state', 'restore state', 'visit method for accepting visitors']}"
hail/python/hail/docs/data/example.mt/globals/rows,FileType.DIR,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/globals/rows,[],This directory contains example data for the Hail documentation.,"{'constants': [], 'types': [], 'classes': [], 'functions': []}"
hail/python/hail/docs/data/example.mt/globals/README.txt,FileType.FILE,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/data/example.mt/globals/README.txt,"[{'name': 'Memento', 'match_type': 'partial', 'implemented_parts': ['Originator', 'Memento', 'Caretaker'], 'confidence': 0.75, 'evidence': ['create_memento method', 'save_state and restore_state functions']}]",This file contains code related to state capture and restoration.,"{'constants': [], 'types': [], 'classes': ['Memento'], 'functions': ['create_memento', 'save_state', 'restore_state']}"
