quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Availability,down,downloaded,"#!/usr/local/bin/python; # coding: UTF-8; # modified code downloaded from:; # http://devwiki.beloblotskiy.com/index.php5/Generic_HTML_Table_parser_(python); # mods by: Aquil H. Abdullah; # import pdb; # Print debug info; """"""; Error raised when TableParser finds a nested table.; """"""; # Generic HTML table parser; """"""; Class to handle extracting a table from an HTML Page.; NOTE: Does not handle Tables within ; """"""; # Can't use super HTMLParser is an old-style class; # super(TableParser, self).__init__(); # Added to generic class; # Added to generic class; # Added to generic class; # Added to generic class; # Added to generic class; """"""; Return the list of tables scraped from html page; """"""; # it's possible to check ""start tag - end tag"" pair here (see, tag and self._curr_tag); #if markup_debug_low: print u'[%s,%s] %s: ""%s""' % (self._tr_cnt, self._td_cnt, self._curr_tag, unicode(data, 'mbcs')); # Overridable ; # outside the table; # Overridable ; # pass; # Overridable ; # pass; # Overridable ; # pass; # Overridable ; # pass; # Overridable ; # pass",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/TableParser.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/TableParser.py
Availability,down,downloading,"#!/usr/bin/env python; """"""; By downloading the PROGRAM you agree to the following terms of use:. BROAD INSTITUTE SOFTWARE LICENSE AGREEMENT; FOR ACADEMIC NON-COMMERCIAL RESEARCH PURPOSES ONLY. This Agreement is made between the Broad Institute, Inc. with a principal address at 7 Cambridge Center, Cambridge, MA 02142 (""BROAD"") and the LICENSEE and is effective at the date the downloading is completed (""EFFECTIVE DATE""). WHEREAS, LICENSEE desires to license the PROGRAM, as defined hereinafter, and BROAD wishes to have this PROGRAM utilized in the public interest, subject only to the royalty-free, nonexclusive, nontransferable license rights of the United States Government pursuant to 48 CFR 52.227-14; and. WHEREAS, LICENSEE desires to license the PROGRAM and BROAD desires to grant a license on the following terms and conditions. NOW, THEREFORE, in consideration of the promises and covenants made herein, the parties hereto agree as follows:. 1. DEFINITIONS; 1.1 ""PROGRAM"" shall mean the object code and source code known as Oncotator 1.0 and related documentation, if any, as they exist on the EFFECTIVE DATE and can be downloaded from http://www.broadinstitute.org/cancer/cga/oncotator on the EFFECTIVE DATE. BROAD acknowledges that the PROGRAM employs one or more public domain code(s) that are freely available for public use. 2. LICENSE; 2.1 Grant. Subject to the terms of this Agreement, BROAD hereby grants to LICENSEE, solely for academic non-commercial research purposes, a non-exclusive, non-transferable license to: (a) download, execute and display the PROGRAM and (b) create bug fixes and modify the PROGRAM. LICENSEE hereby automatically grants to BROAD a non-exclusive, royalty-free, irrevocable license to any LICENSEE bug fixes or modifications to the PROGRAM with unlimited rights to sublicense and/or distribute. LICENSEE agrees to provide any such modifications and bug fixes to BROAD promptly upon their creation. The LICENSEE may apply the PROGRAM in a pipeline to data",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py
Deployability,pipeline,pipeline," related documentation, if any, as they exist on the EFFECTIVE DATE and can be downloaded from http://www.broadinstitute.org/cancer/cga/oncotator on the EFFECTIVE DATE. BROAD acknowledges that the PROGRAM employs one or more public domain code(s) that are freely available for public use. 2. LICENSE; 2.1 Grant. Subject to the terms of this Agreement, BROAD hereby grants to LICENSEE, solely for academic non-commercial research purposes, a non-exclusive, non-transferable license to: (a) download, execute and display the PROGRAM and (b) create bug fixes and modify the PROGRAM. LICENSEE hereby automatically grants to BROAD a non-exclusive, royalty-free, irrevocable license to any LICENSEE bug fixes or modifications to the PROGRAM with unlimited rights to sublicense and/or distribute. LICENSEE agrees to provide any such modifications and bug fixes to BROAD promptly upon their creation. The LICENSEE may apply the PROGRAM in a pipeline to data owned by users other than the LICENSEE and provide these users the results of the PROGRAM provided LICENSEE does so for academic non-commercial purposes only. For clarification purposes, academic sponsored research is not a commercial use under the terms of this Agreement.; 2.2 No Sublicensing or Additional Rights. LICENSEE shall not sublicense or distribute the PROGRAM, in whole or in part, without prior written permission from BROAD. LICENSEE shall ensure that all of its users agree to the terms of this Agreement. LICENSEE further agrees that it shall not put the PROGRAM on a network, server, or other similar technology that may be accessed by anyone other than the LICENSEE and its employees and users who have agreed to the terms of this agreement.; 2.3 License Limitations. Nothing in this Agreement shall be construed to confer any rights upon LICENSEE by implication, estoppel, or otherwise to any computer software, trademark, intellectual property, or patent rights of BROAD, or of any other entity, except as expressly granted herei",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py
Energy Efficiency,adapt,adapted,"nse or distribute the PROGRAM, in whole or in part, without prior written permission from BROAD. LICENSEE shall ensure that all of its users agree to the terms of this Agreement. LICENSEE further agrees that it shall not put the PROGRAM on a network, server, or other similar technology that may be accessed by anyone other than the LICENSEE and its employees and users who have agreed to the terms of this agreement.; 2.3 License Limitations. Nothing in this Agreement shall be construed to confer any rights upon LICENSEE by implication, estoppel, or otherwise to any computer software, trademark, intellectual property, or patent rights of BROAD, or of any other entity, except as expressly granted herein. LICENSEE agrees that the PROGRAM, in whole or part, shall not be used for any commercial purpose, including without limitation, as the basis of a commercial software or hardware product or to provide services. LICENSEE further agrees that the PROGRAM shall not be copied or otherwise adapted in order to circumvent the need for obtaining a license for use of the PROGRAM. 3. OWNERSHIP OF INTELLECTUAL PROPERTY; LICENSEE acknowledges that title to the PROGRAM shall remain with BROAD. The PROGRAM is marked with the following BROAD copyright notice and notice of attribution to contributors. LICENSEE shall retain such notice on all copies. LICENSEE agrees to include appropriate attribution if any results obtained from use of the PROGRAM are included in any publication. Copyright 2014 Broad Institute, Inc.; Notice of attribution: The Oncotator 1.0 program was made available through the generosity of the Broad Institute, Inc. LICENSEE shall not use any trademark or trade name of BROAD, or any variation, adaptation, or abbreviation, of such marks or trade names, or any names of officers, faculty, students, employees, or agents of BROAD except as states above for attribution purposes. 4. INDEMNIFICATION; LICENSEE shall indemnify, defend, and hold harmless BROAD, and their respectiv",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py
Modifiability,adapt,adapted,"nse or distribute the PROGRAM, in whole or in part, without prior written permission from BROAD. LICENSEE shall ensure that all of its users agree to the terms of this Agreement. LICENSEE further agrees that it shall not put the PROGRAM on a network, server, or other similar technology that may be accessed by anyone other than the LICENSEE and its employees and users who have agreed to the terms of this agreement.; 2.3 License Limitations. Nothing in this Agreement shall be construed to confer any rights upon LICENSEE by implication, estoppel, or otherwise to any computer software, trademark, intellectual property, or patent rights of BROAD, or of any other entity, except as expressly granted herein. LICENSEE agrees that the PROGRAM, in whole or part, shall not be used for any commercial purpose, including without limitation, as the basis of a commercial software or hardware product or to provide services. LICENSEE further agrees that the PROGRAM shall not be copied or otherwise adapted in order to circumvent the need for obtaining a license for use of the PROGRAM. 3. OWNERSHIP OF INTELLECTUAL PROPERTY; LICENSEE acknowledges that title to the PROGRAM shall remain with BROAD. The PROGRAM is marked with the following BROAD copyright notice and notice of attribution to contributors. LICENSEE shall retain such notice on all copies. LICENSEE agrees to include appropriate attribution if any results obtained from use of the PROGRAM are included in any publication. Copyright 2014 Broad Institute, Inc.; Notice of attribution: The Oncotator 1.0 program was made available through the generosity of the Broad Institute, Inc. LICENSEE shall not use any trademark or trade name of BROAD, or any variation, adaptation, or abbreviation, of such marks or trade names, or any names of officers, faculty, students, employees, or agents of BROAD except as states above for attribution purposes. 4. INDEMNIFICATION; LICENSEE shall indemnify, defend, and hold harmless BROAD, and their respectiv",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py
Performance,load,load,"llowing provisions shall survive the expiration or termination of this Agreement: Articles 1, 3, 4, 5 and Sections 2.2, 2.3, 7.3, and 7.4.; 7.4 Notice. Any notices under this Agreement shall be in writing, shall specifically refer to this Agreement, and shall be sent by hand, recognized national overnight courier, confirmed facsimile transmission, confirmed electronic mail, or registered or certified mail, postage prepaid, return receipt requested. All notices under this Agreement shall be deemed effective upon receipt.; 7.5 Amendment and Waiver; Entire Agreement. This Agreement may be amended, supplemented, or otherwise modified only by means of a written instrument signed by all parties. Any waiver of any rights or failure to act in a specific instance shall relate only to such instance and shall not be construed as an agreement to waive any rights or fail to act in any other instance, whether or not similar. This Agreement constitutes the entire agreement among the parties with respect to its subject matter and supersedes prior agreements or understandings between the parties relating to its subject matter.; 7.6 Binding Effect; Headings. This Agreement shall be binding upon and inure to the benefit of the parties and their respective permitted successors and assigns. All headings are for convenience only and shall not affect the meaning of any provision of this Agreement.; 7.7 Governing Law. This Agreement shall be construed, governed, interpreted and applied in accordance with the internal laws of the Commonwealth of Massachusetts, U.S.A., without regard to conflict of laws principles.; """"""; # Process arguments; ''' Create the COSMIC fusion gene Oncotator datasource.'''; ''' NOTE: This script will load large portions of the COSMIC input file into RAM. Updated for v76; '''; # Create a dictionary where key is the gene and value is another dict: {fusion_gene:count}; # blank; # geneListKeys = fusionGene.split('/'); # Look for the fusion; # Render the fusionGeneDict",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py
Security,access,accessed,"ereby automatically grants to BROAD a non-exclusive, royalty-free, irrevocable license to any LICENSEE bug fixes or modifications to the PROGRAM with unlimited rights to sublicense and/or distribute. LICENSEE agrees to provide any such modifications and bug fixes to BROAD promptly upon their creation. The LICENSEE may apply the PROGRAM in a pipeline to data owned by users other than the LICENSEE and provide these users the results of the PROGRAM provided LICENSEE does so for academic non-commercial purposes only. For clarification purposes, academic sponsored research is not a commercial use under the terms of this Agreement.; 2.2 No Sublicensing or Additional Rights. LICENSEE shall not sublicense or distribute the PROGRAM, in whole or in part, without prior written permission from BROAD. LICENSEE shall ensure that all of its users agree to the terms of this Agreement. LICENSEE further agrees that it shall not put the PROGRAM on a network, server, or other similar technology that may be accessed by anyone other than the LICENSEE and its employees and users who have agreed to the terms of this agreement.; 2.3 License Limitations. Nothing in this Agreement shall be construed to confer any rights upon LICENSEE by implication, estoppel, or otherwise to any computer software, trademark, intellectual property, or patent rights of BROAD, or of any other entity, except as expressly granted herein. LICENSEE agrees that the PROGRAM, in whole or part, shall not be used for any commercial purpose, including without limitation, as the basis of a commercial software or hardware product or to provide services. LICENSEE further agrees that the PROGRAM shall not be copied or otherwise adapted in order to circumvent the need for obtaining a license for use of the PROGRAM. 3. OWNERSHIP OF INTELLECTUAL PROPERTY; LICENSEE acknowledges that title to the PROGRAM shall remain with BROAD. The PROGRAM is marked with the following BROAD copyright notice and notice of attribution to contributor",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/createCosmicFusionGeneTsv.py
Integrability,wrap,wraps,"#!/usr/bin/env python; """"""; Created on Jul 5, 2012. @author: lichtens; """"""; """"""; Read a TSV file. ; ; This class wraps a DictReader, but handles comments, which are not handled gracefully in the python csv library. ; ; The next() method assumes user is interested in the content, not the comments. ; Get the comments using getComments or getCommentsAsList. The latter assumes each comment is a line of text. ; ; Notes:; IMPORTANT: At this time, this class does not support comments below the header line. ; This class will load all comment lines into RAM at one time. This could theoretically cause a bottleneck in some files.; ; TODO: Low priority: Possibly make this inherit from DictReader, since it is exactly the same plus some functionality; """"""; """"""; Constructor; """"""; # The comment lines must be loaded before the dict reader is initialized.; # Get rid of blank lines; # Go back one character to make sure that we have moved the file pointer to the; # beginning of the first non-comment line.; """""" Return each comment line as an entry in a list """"""",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/GenericTsvReader.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/GenericTsvReader.py
Modifiability,inherit,inherit,"#!/usr/bin/env python; """"""; Created on Jul 5, 2012. @author: lichtens; """"""; """"""; Read a TSV file. ; ; This class wraps a DictReader, but handles comments, which are not handled gracefully in the python csv library. ; ; The next() method assumes user is interested in the content, not the comments. ; Get the comments using getComments or getCommentsAsList. The latter assumes each comment is a line of text. ; ; Notes:; IMPORTANT: At this time, this class does not support comments below the header line. ; This class will load all comment lines into RAM at one time. This could theoretically cause a bottleneck in some files.; ; TODO: Low priority: Possibly make this inherit from DictReader, since it is exactly the same plus some functionality; """"""; """"""; Constructor; """"""; # The comment lines must be loaded before the dict reader is initialized.; # Get rid of blank lines; # Go back one character to make sure that we have moved the file pointer to the; # beginning of the first non-comment line.; """""" Return each comment line as an entry in a list """"""",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/GenericTsvReader.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/GenericTsvReader.py
Performance,load,load,"#!/usr/bin/env python; """"""; Created on Jul 5, 2012. @author: lichtens; """"""; """"""; Read a TSV file. ; ; This class wraps a DictReader, but handles comments, which are not handled gracefully in the python csv library. ; ; The next() method assumes user is interested in the content, not the comments. ; Get the comments using getComments or getCommentsAsList. The latter assumes each comment is a line of text. ; ; Notes:; IMPORTANT: At this time, this class does not support comments below the header line. ; This class will load all comment lines into RAM at one time. This could theoretically cause a bottleneck in some files.; ; TODO: Low priority: Possibly make this inherit from DictReader, since it is exactly the same plus some functionality; """"""; """"""; Constructor; """"""; # The comment lines must be loaded before the dict reader is initialized.; # Get rid of blank lines; # Go back one character to make sure that we have moved the file pointer to the; # beginning of the first non-comment line.; """""" Return each comment line as an entry in a list """"""",MatchSource.CODE_COMMENT,scripts/funcotator/data_sources/cosmic/GenericTsvReader.py,broadinstitute,gatk,4.6.0.0,https://software.broadinstitute.org/gatk,https://github.com/broadinstitute/gatk/tree/4.6.0.0/scripts/funcotator/data_sources/cosmic/GenericTsvReader.py
