quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Availability,avail,available," for clarifying the standards of acceptable; behavior and are expected to take appropriate and fair corrective action in; response to any instances of unacceptable behavior. Project maintainers have the right and responsibility to remove, edit, or; reject comments, commits, code, wiki edits, issues, and other contributions; that are not aligned to this Code of Conduct, or to ban temporarily or; permanently any contributor for other behaviors that they deem inappropriate,; threatening, offensive, or harmful. ## Scope. This Code of Conduct applies both within project spaces and in public spaces; when an individual is representing the project or its community. Examples of; representing a project or community include using an official project e-mail; address, posting via an official social media account, or acting as an appointed; representative at an online or offline event. Representation of a project may be; further defined and clarified by project maintainers. ## Enforcement. Instances of abusive, harassing, or otherwise unacceptable behavior may be; reported by contacting the project team at salmon_maintainers@gmail.com. All; complaints will be reviewed and investigated and will result in a response that; is deemed necessary and appropriate to the circumstances. The project team is; obligated to maintain confidentiality with regard to the reporter of an incident.; Further details of specific enforcement policies may be posted separately. Project maintainers who do not follow or enforce the Code of Conduct in good; faith may face temporary or permanent repercussions as determined by other; members of the project's leadership. ## Attribution. This Code of Conduct is adapted from the [Contributor Covenant][homepage], version 1.4,; available at https://www.contributor-covenant.org/version/1/4/code-of-conduct.html. [homepage]: https://www.contributor-covenant.org. For answers to common questions about this code of conduct, see; https://www.contributor-covenant.org/faq; ",MatchSource.DOCS,CODE_OF_CONDUCT.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CODE_OF_CONDUCT.md
Energy Efficiency,adapt,adapted," for clarifying the standards of acceptable; behavior and are expected to take appropriate and fair corrective action in; response to any instances of unacceptable behavior. Project maintainers have the right and responsibility to remove, edit, or; reject comments, commits, code, wiki edits, issues, and other contributions; that are not aligned to this Code of Conduct, or to ban temporarily or; permanently any contributor for other behaviors that they deem inappropriate,; threatening, offensive, or harmful. ## Scope. This Code of Conduct applies both within project spaces and in public spaces; when an individual is representing the project or its community. Examples of; representing a project or community include using an official project e-mail; address, posting via an official social media account, or acting as an appointed; representative at an online or offline event. Representation of a project may be; further defined and clarified by project maintainers. ## Enforcement. Instances of abusive, harassing, or otherwise unacceptable behavior may be; reported by contacting the project team at salmon_maintainers@gmail.com. All; complaints will be reviewed and investigated and will result in a response that; is deemed necessary and appropriate to the circumstances. The project team is; obligated to maintain confidentiality with regard to the reporter of an incident.; Further details of specific enforcement policies may be posted separately. Project maintainers who do not follow or enforce the Code of Conduct in good; faith may face temporary or permanent repercussions as determined by other; members of the project's leadership. ## Attribution. This Code of Conduct is adapted from the [Contributor Covenant][homepage], version 1.4,; available at https://www.contributor-covenant.org/version/1/4/code-of-conduct.html. [homepage]: https://www.contributor-covenant.org. For answers to common questions about this code of conduct, see; https://www.contributor-covenant.org/faq; ",MatchSource.DOCS,CODE_OF_CONDUCT.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CODE_OF_CONDUCT.md
Modifiability,adapt,adapted," for clarifying the standards of acceptable; behavior and are expected to take appropriate and fair corrective action in; response to any instances of unacceptable behavior. Project maintainers have the right and responsibility to remove, edit, or; reject comments, commits, code, wiki edits, issues, and other contributions; that are not aligned to this Code of Conduct, or to ban temporarily or; permanently any contributor for other behaviors that they deem inappropriate,; threatening, offensive, or harmful. ## Scope. This Code of Conduct applies both within project spaces and in public spaces; when an individual is representing the project or its community. Examples of; representing a project or community include using an official project e-mail; address, posting via an official social media account, or acting as an appointed; representative at an online or offline event. Representation of a project may be; further defined and clarified by project maintainers. ## Enforcement. Instances of abusive, harassing, or otherwise unacceptable behavior may be; reported by contacting the project team at salmon_maintainers@gmail.com. All; complaints will be reviewed and investigated and will result in a response that; is deemed necessary and appropriate to the circumstances. The project team is; obligated to maintain confidentiality with regard to the reporter of an incident.; Further details of specific enforcement policies may be posted separately. Project maintainers who do not follow or enforce the Code of Conduct in good; faith may face temporary or permanent repercussions as determined by other; members of the project's leadership. ## Attribution. This Code of Conduct is adapted from the [Contributor Covenant][homepage], version 1.4,; available at https://www.contributor-covenant.org/version/1/4/code-of-conduct.html. [homepage]: https://www.contributor-covenant.org. For answers to common questions about this code of conduct, see; https://www.contributor-covenant.org/faq; ",MatchSource.DOCS,CODE_OF_CONDUCT.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CODE_OF_CONDUCT.md
Security,attack,attacks,"ledge to making participation in our project and; our community a harassment-free experience for everyone, regardless of age, body; size, disability, ethnicity, sex characteristics, gender identity and expression,; level of experience, education, socio-economic status, nationality, personal; appearance, race, religion, or sexual identity and orientation. ## Our Standards. Examples of behavior that contributes to creating a positive environment; include:. * Focusing on what is best for the community; * Showing empathy towards other community members; * Being respectful of differing viewpoints and experiences; * Using welcoming and inclusive language; * Gracefully accepting constructive criticism. Examples of unacceptable behavior by participants include:. * Trolling, insulting/derogatory comments, and personal or political attacks; * Public or private harassment; * Publishing others' private information, such as a physical or electronic; address (or real name if they are choosing to use a pseudonym), without explicit permission (doxing); * The use of sexualized language or imagery and unwelcome sexual attention or; advances; * Other conduct which could reasonably be considered inappropriate in a; professional setting. ## Our Responsibilities. Project maintainers are responsible for clarifying the standards of acceptable; behavior and are expected to take appropriate and fair corrective action in; response to any instances of unacceptable behavior. Project maintainers have the right and responsibility to remove, edit, or; reject comments, commits, code, wiki edits, issues, and other contributions; that are not aligned to this Code of Conduct, or to ban temporarily or; permanently any contributor for other behaviors that they deem inappropriate,; threatening, offensive, or harmful. ## Scope. This Code of Conduct applies both within project spaces and in public spaces; when an individual is representing the project or its community. Examples of; representing a project o",MatchSource.DOCS,CODE_OF_CONDUCT.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CODE_OF_CONDUCT.md
Deployability,release,released,"## Contributing code. Any code that you contribute will be licensed under the GPLv3-license adopted by salmon. However, by contributing; code to this project, you also extend permission for your contribution to be re-licensed under the BSD 3-clause ; license (under which we anticipate Salmon will be released once existing GPL code can be removed). Code contributions should be made via pull requests. Please make all PRs to the _develop_ branch ; of the repository. PRs made to the _master_ branch may be rejected if they cannot be cleanly rebased ; on _develop_. Before you make a PR, please check that:. * Your PR describes the purpose of your commit. Is it fixing a bug, adding functionality, etc.?; * Commit messages have been made using [*conventional commits*](https://www.conventionalcommits.org/en/v1.0.0/) — please format all of your commit messages as such.; * Any non-obvious code is documented (we don't yet have formal documentation guidelines yet, so use common sense); ",MatchSource.DOCS,CONTRIBUTING.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CONTRIBUTING.md
Integrability,message,messages,"## Contributing code. Any code that you contribute will be licensed under the GPLv3-license adopted by salmon. However, by contributing; code to this project, you also extend permission for your contribution to be re-licensed under the BSD 3-clause ; license (under which we anticipate Salmon will be released once existing GPL code can be removed). Code contributions should be made via pull requests. Please make all PRs to the _develop_ branch ; of the repository. PRs made to the _master_ branch may be rejected if they cannot be cleanly rebased ; on _develop_. Before you make a PR, please check that:. * Your PR describes the purpose of your commit. Is it fixing a bug, adding functionality, etc.?; * Commit messages have been made using [*conventional commits*](https://www.conventionalcommits.org/en/v1.0.0/) — please format all of your commit messages as such.; * Any non-obvious code is documented (we don't yet have formal documentation guidelines yet, so use common sense); ",MatchSource.DOCS,CONTRIBUTING.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CONTRIBUTING.md
Modifiability,extend,extend,"## Contributing code. Any code that you contribute will be licensed under the GPLv3-license adopted by salmon. However, by contributing; code to this project, you also extend permission for your contribution to be re-licensed under the BSD 3-clause ; license (under which we anticipate Salmon will be released once existing GPL code can be removed). Code contributions should be made via pull requests. Please make all PRs to the _develop_ branch ; of the repository. PRs made to the _master_ branch may be rejected if they cannot be cleanly rebased ; on _develop_. Before you make a PR, please check that:. * Your PR describes the purpose of your commit. Is it fixing a bug, adding functionality, etc.?; * Commit messages have been made using [*conventional commits*](https://www.conventionalcommits.org/en/v1.0.0/) — please format all of your commit messages as such.; * Any non-obvious code is documented (we don't yet have formal documentation guidelines yet, so use common sense); ",MatchSource.DOCS,CONTRIBUTING.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CONTRIBUTING.md
Usability,guid,guidelines,"## Contributing code. Any code that you contribute will be licensed under the GPLv3-license adopted by salmon. However, by contributing; code to this project, you also extend permission for your contribution to be re-licensed under the BSD 3-clause ; license (under which we anticipate Salmon will be released once existing GPL code can be removed). Code contributions should be made via pull requests. Please make all PRs to the _develop_ branch ; of the repository. PRs made to the _master_ branch may be rejected if they cannot be cleanly rebased ; on _develop_. Before you make a PR, please check that:. * Your PR describes the purpose of your commit. Is it fixing a bug, adding functionality, etc.?; * Commit messages have been made using [*conventional commits*](https://www.conventionalcommits.org/en/v1.0.0/) — please format all of your commit messages as such.; * Any non-obvious code is documented (we don't yet have formal documentation guidelines yet, so use common sense); ",MatchSource.DOCS,CONTRIBUTING.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/CONTRIBUTING.md
Availability,avail,available,"ment* (accurate but fast-to-compute proxies for traditional read alignments), and ; massively-parallel stochastic collapsed variational inference. The result is a versatile tool that fits nicely; into many different pipelines. For example, you can choose to make use of our *selective-alignment* algorithm by providing Salmon with raw sequencing reads, or, if it is more convenient, you can provide Salmon with regular alignments (e.g. an **unsorted** BAM file with alignments to the transcriptome produced with your favorite aligner), and it will use the same **wicked**-fast, state-of-the-art inference algorithm to estimate transcript-level abundances for your experiment. Give salmon a try! You can find the latest binary releases [here](https://github.com/COMBINE-lab/salmon/releases). The current version number of the master branch of Salmon can be found [**here**](http://combine-lab.github.io/salmon/version_info/latest). Documentation; ==============. The documentation for Salmon is available on [ReadTheDocs](http://readthedocs.org), check it out [here](http://salmon.readthedocs.org). Salmon is, and will continue to be, [freely and actively supported on a best-effort basis](https://oceangenomics.com/about/#open).; If you need industrial-grade technical support, please consider the options at [oceangenomics.com/contact](http://oceangenomics.com/contact). Decoy sequences in transcriptomes; =================================. tl;dr: fast is good but fast and accurate is better!; [Alignment and mapping methodology influence transcript abundance estimation](https://genomebiology.biomedcentral.com/articles/10.1186/s13059-020-02151-8), and accounting for the [accounting for fragments of unexpected origin can improve transcript quantification](https://www.biorxiv.org/content/10.1101/2021.01.17.426996v1). To this end, salmon provides the ability to index both the transcriptome as well as decoy seuqence that can be considered during mapping and quantification. The decoy sequence ac",MatchSource.DOCS,README.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/README.md
Deployability,install,install,"<img alt=""salmon logo"" src=""https://github.com/COMBINE-lab/salmon/raw/master/doc/salmon_logo.png"" width=""600"">. [![Documentation Status](https://readthedocs.org/projects/salmon/badge/?version=latest)](http://salmon.readthedocs.org/en/latest); [![install with bioconda](https://img.shields.io/badge/install%20with-bioconda-brightgreen.svg?style=flat-square)](http://bioconda.github.io/recipes/salmon/README.html); ![GitHub tag (latest SemVer)](https://img.shields.io/github/v/tag/combine-lab/salmon?style=flat-square). **Try out the new [alevin-fry](https://alevin-fry.readthedocs.io/en/latest/) framework for single-cell analysis; tutorials can be found [here](https://combine-lab.github.io/alevin-fry-tutorials/)!**. **Help guide the development of Salmon, [take our survey](https://docs.google.com/forms/d/e/1FAIpQLSeWhBNE_fA_0uVHvbAlAulDmfmowv7rAYla879DZpqCARyRTQ/viewform)**. What is Salmon?; ===============. Salmon is a **wicked**-fast program to produce a highly-accurate, transcript-level quantification estimates from ; RNA-seq data. Salmon achieves its accuracy and speed via a number of different innovations, including the ; use of *selective-alignment* (accurate but fast-to-compute proxies for traditional read alignments), and ; massively-parallel stochastic collapsed variational inference. The result is a versatile tool that fits nicely; into many different pipelines. For example, you can choose to make use of our *selective-alignment* algorithm by providing Salmon with raw sequencing reads, or, if it is more convenient, you can provide Salmon with regular alignments (e.g. an **unsorted** BAM file with alignments to the transcriptome produced with your favorite aligner), and it will use the same **wicked**-fast, state-of-the-art inference algorithm to estimate transcript-level abundances for your experiment. Give salmon a try! You can find the latest binary releases [here](https://github.com/COMBINE-lab/salmon/releases). The current version number of the master branch of",MatchSource.DOCS,README.md,COMBINE-lab,salmon,v1.10.1,https://combine-lab.github.io/salmon,https://github.com/COMBINE-lab/salmon/tree/v1.10.1/README.md
