quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Availability,error,errors,"le Reference; Open Babel: tokenst.h Source File; Open Babel: transform.cpp File Reference; Open Babel: transform3d.cpp File Reference; Open Babel: transform3d.h File Reference; Open Babel: transform3d.h Source File; Open Babel: typer.cpp File Reference; Open Babel: typer.h File Reference; Open Babel: typer.h Source File; Open Babel: _AtomExpr Union Reference; Open Babel: Member List; Open Babel: _BondExpr Union Reference; Open Babel: Member List; Open Babel: vector3.cpp File Reference; Open Babel: vector3.h File Reference; Open Babel: vector3.h Source File; Open Babel: xml.h File Reference; Open Babel: xml.h Source File. api; api; api; api; api; API — Open Babel openbabel-3-1-1 documentation; index.html; index.html; index.html; index.html; index.html; API — Open Babel openbabel-3-1-1 documentation. cdn-cgi; . /l; ; Email Protection | Cloudflare. /scripts; . /5c5dd728; . /cloudflare-static; ; email-decode.min.js. /7d0fa10a; . /cloudflare-static; ; rocket-loader.min.js. /styles; ; cf.errors.css. dev-api; ; index.htm. docs; . /3DStructureGen; ; Generate multiple conformers — Open Babel openbabel-3-1-1 documentation; 3D Structure Generation — Open Babel openbabel-3-1-1 documentation; Generate a single conformer — Open Babel openbabel-3-1-1 documentation. /Aromaticity; ; Handling of aromaticity — Open Babel openbabel-3-1-1 documentation. /Charges; ; Charge models — Open Babel openbabel-3-1-1 documentation. /Cheminf101; ; Cheminformatics Basics — Open Babel openbabel-3-1-1 documentation; Cheminformatics 101 — Open Babel openbabel-3-1-1 documentation; Chemical Registration Systems — Open Babel openbabel-3-1-1 documentation; Representing Molecules — Open Babel openbabel-3-1-1 documentation; Substructure Searching with Indexes — Open Babel openbabel-3-1-1 documentation; Molecular Similarity — Open Babel openbabel-3-1-1 documentation. /Command-line_tools; ; obabel - Convert, Filter and Manipulate Chemical Data — Open Babel openbabel-3-1-1 documentation; obabel vs Chemistry Too",MatchSource.WIKI,index-wcopy.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//index-wcopy.html
Energy Efficiency,charge,chargemodel, atomclass.h File Reference; Open Babel: atomclass.h Source File; Open Babel: base.cpp File Reference; Open Babel: base.h File Reference; Open Babel: base.h Source File; Open Babel: bitvec.cpp File Reference; Open Babel: bitvec.h File Reference; Open Babel: bitvec.h Source File; Open Babel: bond.cpp File Reference; Open Babel: bond.h File Reference; Open Babel: bond.h Source File; Open Babel: bondtyper.cpp File Reference; Open Babel: bondtyper.h File Reference; Open Babel: bondtyper.h Source File; Open Babel: builder.cpp File Reference; Open Babel: builder.h File Reference; Open Babel: builder.h Source File; Open Babel: canon.cpp File Reference; Open Babel: canon.h File Reference; Open Babel: canon.h Source File; Open Babel: Canonical Coding Algorithm; Open Babel: chains.cpp File Reference; Open Babel: chains.h File Reference; Open Babel: chains.h Source File; Open Babel: What's New in Version 2.1; Open Babel: What's New in Version 2.2; Open Babel: What's New in Version 2.3; Open Babel: chargemodel.cpp File Reference; Open Babel: chargemodel.h File Reference; Open Babel: chargemodel.h Source File; Open Babel: chiral.cpp File Reference; Open Babel: chiral.h File Reference; Open Babel: chiral.h Source File; Open Babel: cistrans.h File Reference; Open Babel: cistrans.h Source File; Open Babel: DLHandler Class Reference; Open Babel: Member List; Open Babel: Alphabetical List; Open Babel: AliasData Class Reference; Open Babel: Member List; Open Babel: FastSearch Class Reference; Open Babel: FastSearchIndexer Class Reference; Open Babel: Member List; Open Babel: Member List; Open Babel: FilteringInputStreambuf< Extractor > Class Template Reference; Open Babel: Member List; Open Babel: GasteigerState Class Reference; Open Babel: Member List; Open Babel: LineEndingExtractor Class Reference; Open Babel: Member List; Open Babel: matrix3x3 Class Reference; Open Babel: Member List; Open Babel: OBAlign Class Reference; Open Babel: Member List; Open Babel: OBAngle Class Reference;,MatchSource.WIKI,index-wcopy.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//index-wcopy.html
Modifiability,plugin,plugin,en Babel: obforcefield_energy.cpp; Open Babel: obiter.cpp File Reference; Open Babel: obiter.h File Reference; Open Babel: obiter.h Source File; Open Babel: obmolecformat.cpp File Reference; Open Babel: obmolecformat.h File Reference; Open Babel: obmolecformat.h Source File; Open Babel: obutil.cpp File Reference; Open Babel: obutil.h File Reference; Open Babel: obutil.h Source File; Open Babel: op.cpp File Reference; Open Babel: op.h File Reference; Open Babel: op.h Source File; Open Babel: optransform.h File Reference; Open Babel: optransform.h Source File; Open Babel: Page Index; Open Babel: painter.h File Reference; Open Babel: painter.h Source File; Open Babel: parsmart.cpp File Reference; Open Babel: parsmart.h File Reference; Open Babel: parsmart.h Source File; Open Babel: patty.cpp File Reference; Open Babel: patty.h File Reference; Open Babel: patty.h Source File; Open Babel: phmodel.cpp File Reference; Open Babel: phmodel.h File Reference; Open Babel: phmodel.h Source File; Open Babel: plugin.cpp File Reference; Open Babel: plugin.h File Reference; Open Babel: plugin.h Source File; Open Babel: pointgroup.cpp File Reference; Open Babel: pointgroup.h File Reference; Open Babel: pointgroup.h Source File; Open Babel: query.cpp File Reference; Open Babel: query.h File Reference; Open Babel: query.h Source File; Open Babel: rand.cpp File Reference; Open Babel: rand.h File Reference; Open Babel: rand.h Source File; Open Babel: RDKitConv.h File Reference; Open Babel: RDKitConv.h Source File; Open Babel: reaction.h File Reference; Open Babel: reaction.h Source File; Open Babel: residue.cpp File Reference; Open Babel: residue.h File Reference; Open Babel: residue.h Source File; Open Babel: ring.cpp File Reference; Open Babel: ring.h File Reference; Open Babel: ring.h Source File; Open Babel: rotamer.cpp File Reference; Open Babel: rotamer.h File Reference; Open Babel: rotamer.h Source File; Open Babel: rotor.cpp File Reference; Open Babel: rotor.h File Reference; Ope,MatchSource.WIKI,index-wcopy.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//index-wcopy.html
Performance,load,loader,"cpp File Reference; Open Babel: tokenst.h File Reference; Open Babel: tokenst.h Source File; Open Babel: transform.cpp File Reference; Open Babel: transform3d.cpp File Reference; Open Babel: transform3d.h File Reference; Open Babel: transform3d.h Source File; Open Babel: typer.cpp File Reference; Open Babel: typer.h File Reference; Open Babel: typer.h Source File; Open Babel: _AtomExpr Union Reference; Open Babel: Member List; Open Babel: _BondExpr Union Reference; Open Babel: Member List; Open Babel: vector3.cpp File Reference; Open Babel: vector3.h File Reference; Open Babel: vector3.h Source File; Open Babel: xml.h File Reference; Open Babel: xml.h Source File. api; api; api; api; api; API — Open Babel openbabel-3-1-1 documentation; index.html; index.html; index.html; index.html; index.html; API — Open Babel openbabel-3-1-1 documentation. cdn-cgi; . /l; ; Email Protection | Cloudflare. /scripts; . /5c5dd728; . /cloudflare-static; ; email-decode.min.js. /7d0fa10a; . /cloudflare-static; ; rocket-loader.min.js. /styles; ; cf.errors.css. dev-api; ; index.htm. docs; . /3DStructureGen; ; Generate multiple conformers — Open Babel openbabel-3-1-1 documentation; 3D Structure Generation — Open Babel openbabel-3-1-1 documentation; Generate a single conformer — Open Babel openbabel-3-1-1 documentation. /Aromaticity; ; Handling of aromaticity — Open Babel openbabel-3-1-1 documentation. /Charges; ; Charge models — Open Babel openbabel-3-1-1 documentation. /Cheminf101; ; Cheminformatics Basics — Open Babel openbabel-3-1-1 documentation; Cheminformatics 101 — Open Babel openbabel-3-1-1 documentation; Chemical Registration Systems — Open Babel openbabel-3-1-1 documentation; Representing Molecules — Open Babel openbabel-3-1-1 documentation; Substructure Searching with Indexes — Open Babel openbabel-3-1-1 documentation; Molecular Similarity — Open Babel openbabel-3-1-1 documentation. /Command-line_tools; ; obabel - Convert, Filter and Manipulate Chemical Data — Open Babel openbabel-",MatchSource.WIKI,index-wcopy.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//index-wcopy.html
Testability,test,test,"-1 documentation. /Aromaticity; ; Handling of aromaticity — Open Babel openbabel-3-1-1 documentation. /Charges; ; Charge models — Open Babel openbabel-3-1-1 documentation. /Cheminf101; ; Cheminformatics Basics — Open Babel openbabel-3-1-1 documentation; Cheminformatics 101 — Open Babel openbabel-3-1-1 documentation; Chemical Registration Systems — Open Babel openbabel-3-1-1 documentation; Representing Molecules — Open Babel openbabel-3-1-1 documentation; Substructure Searching with Indexes — Open Babel openbabel-3-1-1 documentation; Molecular Similarity — Open Babel openbabel-3-1-1 documentation. /Command-line_tools; ; obabel - Convert, Filter and Manipulate Chemical Data — Open Babel openbabel-3-1-1 documentation; obabel vs Chemistry Toolkit Rosetta — Open Babel openbabel-3-1-1 documentation. /Contributing; ; Contributing to Open Babel — Open Babel openbabel-3-1-1 documentation; Developing Open Babel — Open Babel openbabel-3-1-1 documentation; Documentation — Open Babel openbabel-3-1-1 documentation; Overview — Open Babel openbabel-3-1-1 documentation; Software Archaeology — Open Babel openbabel-3-1-1 documentation; Adding a new test — Open Babel openbabel-3-1-1 documentation. /Depiction; ; 2D Depiction — Open Babel openbabel-3-1-1 documentation. /Descriptors; ; Descriptors — Open Babel openbabel-3-1-1 documentation. /Features; ; Radicals and SMILES extensions — Open Babel openbabel-3-1-1 documentation. /FileFormats; ; 2D drawing formats — Open Babel openbabel-3-1-1 documentation; 3D viewer formats — Open Babel openbabel-3-1-1 documentation; ABINIT Output Format (abinit) — Open Babel openbabel-3-1-1 documentation; Accelrys/MSI Biosym/Insight II CAR format (arc, car) — Open Babel openbabel-3-1-1 documentation; Accelrys/MSI Cerius II MSI format (msi) — Open Babel openbabel-3-1-1 documentation; Accelrys/MSI Quanta CSR format (csr) — Open Babel openbabel-3-1-1 documentation; ACES input format (acesin) — Open Babel openbabel-3-1-1 documentation; ACES output format (aces",MatchSource.WIKI,index-wcopy.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//index-wcopy.html
Usability,simpl,simplified,"m output format (nwo) — Open Babel openbabel-3-1-1 documentation; Obscure formats — Open Babel openbabel-3-1-1 documentation; Open Babel molecule report (molreport) — Open Babel openbabel-3-1-1 documentation; Open Babel report format (report) — Open Babel openbabel-3-1-1 documentation; OpenDX cube format for APBS (dx) — Open Babel openbabel-3-1-1 documentation; ORCA input format (orcainp) — Open Babel openbabel-3-1-1 documentation; ORCA output format (orca) — Open Babel openbabel-3-1-1 documentation; Other cheminformatics formats — Open Babel openbabel-3-1-1 documentation; Outputs nothing (nul) — Open Babel openbabel-3-1-1 documentation; Supported File Formats and Options — Open Babel openbabel-3-1-1 documentation; Painter format (paint) — Open Babel openbabel-3-1-1 documentation; Parallel Quantum Solutions format (pqs) — Open Babel openbabel-3-1-1 documentation; PCModel Format (pcm) — Open Babel openbabel-3-1-1 documentation; PNG 2D depiction (png) — Open Babel openbabel-3-1-1 documentation; Point cloud on VDW surface (pointcloud) — Open Babel openbabel-3-1-1 documentation; POS cartesian coordinates format (pos) — Open Babel openbabel-3-1-1 documentation; POV-Ray input format (pov) — Open Babel openbabel-3-1-1 documentation; PQR format (pqr) — Open Babel openbabel-3-1-1 documentation; Protein Data Bank format (ent, pdb) — Open Babel openbabel-3-1-1 documentation; PubChem format (pc) — Open Babel openbabel-3-1-1 documentation; PubChem JSON (pcjson) — Open Babel openbabel-3-1-1 documentation; PWscf format (pwscf) — Open Babel openbabel-3-1-1 documentation; Q-Chem input format (qcin) — Open Babel openbabel-3-1-1 documentation; Q-Chem output format (qcout) — Open Babel openbabel-3-1-1 documentation; Reaction formats — Open Babel openbabel-3-1-1 documentation; Reaction SMILES format (rsmi) — Open Babel openbabel-3-1-1 documentation; Read and write raw text (text) — Open Babel openbabel-3-1-1 documentation; RInChI (rinchi) — Open Babel openbabel-3-1-1 documentation; ShelX",MatchSource.WIKI,index-wcopy.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//index-wcopy.html
Availability,avail,available,"﻿. User Guide — Open Babel openbabel-3-1-1 documentation. Skip to main content. Back to top; . Ctrl+K. Open Babel. Site Navigation; . User Guide; . API; . GitHub. Twitter. Site Navigation; . User Guide; . API; . GitHub. Twitter. Section Navigation. Introduction; Install Open Babel; obabel - Convert, Filter and Manipulate Chemical Data; The Open Babel GUI; Tutorial on using the GUI; Molecular fingerprints and similarity searching; obabel vs Chemistry Toolkit Rosetta; 2D Depiction; 3D Structure Generation; Molecular Mechanics and Force Fields; Write software using the Open Babel library; Cheminformatics 101; Stereochemistry; Handling of aromaticity; Radicals and SMILES extensions; Contributing to Open Babel; Adding plugins; Supported File Formats and Options; Descriptors; Charge models; Release Notes. User Guide. User Guide#. Open Babel, or how I learned to love the chemistry file format#; The latest version of this documentation is available in several formats from http://openbabel.org/docs/. Introduction; Goals of the Open Babel project; Frequently Asked Questions; Thanks. Install Open Babel; Install a binary package; Compiling Open Babel. obabel - Convert, Filter and Manipulate Chemical Data; Synopsis; Options; Examples; Format Options; Append property values to the title; Generating conformers for structures; Filtering molecules from a multimolecule file; Substructure and similarity searching; Sorting molecules; Remove duplicate molecules; Aliases for chemical groups; Forcefield energy and minimization; Aligning molecules or substructures; Specifying the speed of 3D coordinate generation. The Open Babel GUI; Basic operation; Options; Multiple input files; Wildcards in filenames; Local input; Output file; Graphical display; Using a restricted set of formats; Other features; Example files. Tutorial on using the GUI; Converting chemical file formats; Filtering structures; Substructure and similarity searching a large dataset. Molecular fingerprints and similarity sear",MatchSource.WIKI,docs/index.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//docs/index.html
Energy Efficiency,energy,energy,"lecular fingerprints and similarity searching; obabel vs Chemistry Toolkit Rosetta; 2D Depiction; 3D Structure Generation; Molecular Mechanics and Force Fields; Write software using the Open Babel library; Cheminformatics 101; Stereochemistry; Handling of aromaticity; Radicals and SMILES extensions; Contributing to Open Babel; Adding plugins; Supported File Formats and Options; Descriptors; Charge models; Release Notes. User Guide. User Guide#. Open Babel, or how I learned to love the chemistry file format#; The latest version of this documentation is available in several formats from http://openbabel.org/docs/. Introduction; Goals of the Open Babel project; Frequently Asked Questions; Thanks. Install Open Babel; Install a binary package; Compiling Open Babel. obabel - Convert, Filter and Manipulate Chemical Data; Synopsis; Options; Examples; Format Options; Append property values to the title; Generating conformers for structures; Filtering molecules from a multimolecule file; Substructure and similarity searching; Sorting molecules; Remove duplicate molecules; Aliases for chemical groups; Forcefield energy and minimization; Aligning molecules or substructures; Specifying the speed of 3D coordinate generation. The Open Babel GUI; Basic operation; Options; Multiple input files; Wildcards in filenames; Local input; Output file; Graphical display; Using a restricted set of formats; Other features; Example files. Tutorial on using the GUI; Converting chemical file formats; Filtering structures; Substructure and similarity searching a large dataset. Molecular fingerprints and similarity searching; Fingerprint format; Spectrophores™. obabel vs Chemistry Toolkit Rosetta; Heavy atom counts from an SD file; Convert a SMILES string to canonical SMILES; Report how many SD file records are within a certain molecular weight range; Convert SMILES file to SD file; Report the similarity between two structures; Find the 10 nearest neighbors in a data set; Depict a compound as an im",MatchSource.WIKI,docs/index.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//docs/index.html
Modifiability,plugin,plugins,"﻿. User Guide — Open Babel openbabel-3-1-1 documentation. Skip to main content. Back to top; . Ctrl+K. Open Babel. Site Navigation; . User Guide; . API; . GitHub. Twitter. Site Navigation; . User Guide; . API; . GitHub. Twitter. Section Navigation. Introduction; Install Open Babel; obabel - Convert, Filter and Manipulate Chemical Data; The Open Babel GUI; Tutorial on using the GUI; Molecular fingerprints and similarity searching; obabel vs Chemistry Toolkit Rosetta; 2D Depiction; 3D Structure Generation; Molecular Mechanics and Force Fields; Write software using the Open Babel library; Cheminformatics 101; Stereochemistry; Handling of aromaticity; Radicals and SMILES extensions; Contributing to Open Babel; Adding plugins; Supported File Formats and Options; Descriptors; Charge models; Release Notes. User Guide. User Guide#. Open Babel, or how I learned to love the chemistry file format#; The latest version of this documentation is available in several formats from http://openbabel.org/docs/. Introduction; Goals of the Open Babel project; Frequently Asked Questions; Thanks. Install Open Babel; Install a binary package; Compiling Open Babel. obabel - Convert, Filter and Manipulate Chemical Data; Synopsis; Options; Examples; Format Options; Append property values to the title; Generating conformers for structures; Filtering molecules from a multimolecule file; Substructure and similarity searching; Sorting molecules; Remove duplicate molecules; Aliases for chemical groups; Forcefield energy and minimization; Aligning molecules or substructures; Specifying the speed of 3D coordinate generation. The Open Babel GUI; Basic operation; Options; Multiple input files; Wildcards in filenames; Local input; Output file; Graphical display; Using a restricted set of formats; Other features; Example files. Tutorial on using the GUI; Converting chemical file formats; Filtering structures; Substructure and similarity searching a large dataset. Molecular fingerprints and similarity sear",MatchSource.WIKI,docs/index.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//docs/index.html
Testability,test,test, MMFF94 Force Field (mmff94); Universal Force Field (uff). Write software using the Open Babel library; The Open Babel API; C++; Python; Java; Perl; CSharp and OBDotNet; Ruby; Updating to Open Babel 3.0 from 2.x. Cheminformatics 101; Cheminformatics Basics; Representing Molecules; Substructure Searching with Indexes; Molecular Similarity; Chemical Registration Systems. Stereochemistry; Accessing stereochemistry information; The Config() object; Modifying the stereochemistry; Stereo perception; Miscellaneous stereo functions in the API. Handling of aromaticity; How is aromaticity information stored?; Perception of aromaticity; SMILES reading and writing; Effect of modifying the structure. Radicals and SMILES extensions; The need for radicals and implicit hydrogen to coexist; How Open Babel does it; In radicals either the hydrogen or the spin multiplicity can be implicit; SMILES extensions for radicals; Other Supported Extensions. Contributing to Open Babel; Overview; Developing Open Babel; Documentation; Adding a new test; Software Archaeology. Adding plugins; How to add a new file format; Adding new operations and options; How to add a new descriptor. Supported File Formats and Options; Common cheminformatics formats; Utility formats; Other cheminformatics formats; Computational chemistry formats; Molecular fingerprint formats; Crystallography formats; Reaction formats; Image formats; 2D drawing formats; 3D viewer formats; Kinetics and Thermodynamics formats; Molecular dynamics and docking formats; Volume data formats; JSON formats; Miscellaneous formats; Biological data formats; Obscure formats. Descriptors; Numerical descriptors; Textual descriptors; Descriptors for filtering. Charge models; Cheminformatics charge models; Special charge models. Release Notes; Open Babel 3.1.0; Open Babel 3.0.0; Open Babel 2.4.0; Open Babel 2.3.1; Open Babel 2.3.0; Open Babel 2.2.3; Open Babel 2.2.2; Open Babel 2.2.1; Open Babel 2.2.0; Open Babel 2.1.1; Open Babel 2.1.0; Open Babel ,MatchSource.WIKI,docs/index.html,openbabel,openbabel,openbabel-3-1-1,http://openbabel.org/,http://openbabel.org//docs/index.html
