quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Modifiability,extend,extended,#  \brief An extended meson script for setting up the environment and running meson,MatchSource.CODE_COMMENT,meson.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson.py#:~:text=%23%20%20%5Cbrief%20An%20extended%20meson%20script%20for%20setting%20up%20the%20environment%20and%20running%20meson
Availability,down,download,"# If we are on windows, we don't need to compile ninja, we just download the executable",MatchSource.CODE_COMMENT,preconfigure.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/preconfigure.py#:~:text=%23%20If%20we%20are%20on%20windows%2C%20we%20don%27t%20need%20to%20compile%20ninja%2C%20we%20just%20download%20the%20executable
Availability,down,download,"# Try to execute ninja, if it fails, download",MatchSource.CODE_COMMENT,preconfigure.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/preconfigure.py#:~:text=%23%20Try%20to%20execute%20ninja%2C%20if%20it%20fails%2C%20download
Availability,down,download,clone or download submodules,MatchSource.CODE_COMMENT,preconfigure.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/preconfigure.py#:~:text=clone%20or%20download%20submodules
Availability,error,error,"# keep this, tarfile gives confusing error",MatchSource.CODE_COMMENT,meson_scripts/extract_file.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/extract_file.py#:~:text=%23%20keep%20this%2C%20tarfile%20gives%20confusing%20error
Availability,down,download,# Otherwise download the zip file from git,MatchSource.CODE_COMMENT,meson_scripts/init.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/init.py#:~:text=%23%20Otherwise%20download%20the%20zip%20file%20from%20git
Availability,down,download,# Where to download the module into,MatchSource.CODE_COMMENT,meson_scripts/init.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/init.py#:~:text=%23%20Where%20to%20download%20the%20module%20into
Availability,down,downloaded,# File tag used to mark modules downloaded by this method,MatchSource.CODE_COMMENT,meson_scripts/init.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/init.py#:~:text=%23%20File%20tag%20used%20to%20mark%20modules%20downloaded%20by%20this%20method
Availability,down,download,clone or download all submodules,MatchSource.CODE_COMMENT,meson_scripts/init.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/init.py#:~:text=clone%20or%20download%20all%20submodules
Deployability,update,update,# to update CoolProp external libraries,MatchSource.CODE_COMMENT,meson_scripts/init.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/init.py#:~:text=%23%20to%20update%20CoolProp%20external%20libraries
Deployability,update,update,# update coolprop,MatchSource.CODE_COMMENT,meson_scripts/init.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/init.py#:~:text=%23%20update%20coolprop
Integrability,depend,dependencies,#  \brief Initializes necessary dependencies for SU2 either using git or it,MatchSource.CODE_COMMENT,meson_scripts/init.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/meson_scripts/init.py#:~:text=%23%20%20%5Cbrief%20Initializes%20necessary%20dependencies%20for%20SU2%20either%20using%20git%20or%20it
Availability,avail,available,# make print(*args) function available in PY2,MatchSource.CODE_COMMENT,SU2_PY/change_version_number.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/change_version_number.py#:~:text=%23%20make%20print%28%2Aargs%29%20function%20available%20in%20PY2
Modifiability,portab,portable,# TODO: replace with portable instructions,MatchSource.CODE_COMMENT,SU2_PY/change_version_number.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/change_version_number.py#:~:text=%23%20TODO%3A%20replace%20with%20portable%20instructions
Availability,avail,available,# make print(*args) function available in PY2,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20make%20print%28%2Aargs%29%20function%20available%20in%20PY2
Modifiability,config,config,"# load config, start state",MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20load%20config%2C%20start%20state
Modifiability,config,config,# prepare config,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20prepare%20config
Modifiability,config,config,# local config and state,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20local%20config%20and%20state
Modifiability,variab,variables,"# variables, though we are handling here only a direct solution",MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20variables%2C%20though%20we%20are%20handling%20here%20only%20a%20direct%20solution
Modifiability,variab,variables,# --------- end of dummy optimization variables definition section ---------,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20---------%20end%20of%20dummy%20optimization%20variables%20definition%20section%20---------
Performance,perform,performing,#  \brief Python script for performing polar sweep,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20%20%5Cbrief%20Python%20script%20for%20performing%20polar%20sweep
Performance,load,load,"# load config, start state",MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20load%20config%2C%20start%20state
Performance,optimiz,optimization,# The eval functions below requires definition of various optimization,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20The%20eval%20functions%20below%20requires%20definition%20of%20various%20optimization
Performance,optimiz,optimization,# --------- end of dummy optimization variables definition section ---------,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20---------%20end%20of%20dummy%20optimization%20variables%20definition%20section%20---------
Security,attack,attack,# set angle of attack and side-slip angle,MatchSource.CODE_COMMENT,SU2_PY/compute_polar.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_polar.py#:~:text=%23%20set%20angle%20of%20attack%20and%20side-slip%20angle
Modifiability,config,config,"# load config, start state",MatchSource.CODE_COMMENT,SU2_PY/compute_uncertainty.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_uncertainty.py#:~:text=%23%20load%20config%2C%20start%20state
Modifiability,config,config,# prepare config,MatchSource.CODE_COMMENT,SU2_PY/compute_uncertainty.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_uncertainty.py#:~:text=%23%20prepare%20config
Modifiability,config,config,# config,MatchSource.CODE_COMMENT,SU2_PY/compute_uncertainty.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_uncertainty.py#:~:text=%23%20config
Modifiability,config,config,BREAKDOWN_FILENAME = folderName + config,MatchSource.CODE_COMMENT,SU2_PY/compute_uncertainty.py,su2code,SU2,v8.1.0,https://su2code.github.io,https://github.com/su2code/SU2/tree/v8.1.0/SU2_PY/compute_uncertainty.py#:~:text=BREAKDOWN_FILENAME%20%3D%20folderName%20%2B%20config
