quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Availability,avail,available,"rt Card](https://goreportcard.com/badge/github.com/scipipe/scipipe)](https://goreportcard.com/report/github.com/scipipe/scipipe); [![GoDoc](https://godoc.org/github.com/scipipe/scipipe?status.svg)](https://godoc.org/github.com/scipipe/scipipe); [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/scipipe/scipipe); [![DOI](https://zenodo.org/badge/DOI/10.5281/zenodo.1157941.svg)](https://doi.org/10.5281/zenodo.1157941). <strong>Project links: [Documentation & Main Website](http://scipipe.org) | [Issue Tracker](https://github.com/scipipe/scipipe/issues) | [Chat](https://gitter.im/scipipe/scipipe)</strong>. ## Why SciPipe?. - **Intuitive:** SciPipe works by flowing data through a network of channels; and processes; - **Flexible:** Wrapped command-line programs can be combined with processes in; Go; - **Convenient:** Full control over how your files are named; - **Efficient:** Workflows are compiled to binary code that run fast; - **Parallel:** Pipeline paralellism between processes as well as task; parallelism for multiple inputs, making efficient use of multiple CPU cores; - **Supports streaming:** Stream data between programs to avoid wasting disk space; - **Easy to debug:** Use available Go debugging tools or just `println()`; - **Portable:** Distribute workflows as Go code or as self-contained executable; files. ## Project updates. - <strong>Jan 2020: New screencast:</strong> <a href=""https://www.youtube.com/watch?v=hi0Uqwddrtg"" target=""_blank"">""Hello World"" scientific workflow in SciPipe</a>; - <strong>May 2019: The SciPipe paper published open access in GigaScience:</strong> <a href=""https://doi.org/10.1093/gigascience/giz044"" target=""_blank"">SciPipe: A workflow library for agile development of complex and dynamic bioinformatics pipelines</a>; - <strong>Nov 2018: Scientific study using SciPipe:</strong> <a href=""https://doi.org/10.3389/fphar.2018.01256"" target=""_blank"">Predicting off-target binding profiles with confidence using Conformal Predi",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Deployability,pipeline,pipelines,"<h1 style=""margin-bottom: 0;""><img src=""docs/images/scipipe_logo_bluegrey_horiz_320px.png"" alt=""SciPipe""></h1>. <big>Robust, flexible and resource-efficient pipelines using Go and the commandline</big>. [![Build Status](https://img.shields.io/circleci/project/github/scipipe/scipipe.svg)](https://app.circleci.com/pipelines/github/scipipe); [![Test Coverage](https://img.shields.io/codecov/c/github/scipipe/scipipe.svg)](https://codecov.io/gh/scipipe/scipipe); [![Codebeat Grade](https://codebeat.co/badges/96e93624-2ac8-42c9-9e94-2d6e5325d8ff)](https://codebeat.co/projects/github-com-scipipe-scipipe-master); [![Go Report Card](https://goreportcard.com/badge/github.com/scipipe/scipipe)](https://goreportcard.com/report/github.com/scipipe/scipipe); [![GoDoc](https://godoc.org/github.com/scipipe/scipipe?status.svg)](https://godoc.org/github.com/scipipe/scipipe); [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/scipipe/scipipe); [![DOI](https://zenodo.org/badge/DOI/10.5281/zenodo.1157941.svg)](https://doi.org/10.5281/zenodo.1157941). <strong>Project links: [Documentation & Main Website](http://scipipe.org) | [Issue Tracker](https://github.com/scipipe/scipipe/issues) | [Chat](https://gitter.im/scipipe/scipipe)</strong>. ## Why SciPipe?. - **Intuitive:** SciPipe works by flowing data through a network of channels; and processes; - **Flexible:** Wrapped command-line programs can be combined with processes in; Go; - **Convenient:** Full control over how your files are named; - **Efficient:** Workflows are compiled to binary code that run fast; - **Parallel:** Pipeline paralellism between processes as well as task; parallelism for multiple inputs, making efficient use of multiple CPU cores; - **Supports streaming:** Stream data between programs to avoid wasting disk space; - **Easy to debug:** Use available Go debugging tools or just `println()`; - **Portable:** Distribute workflows as Go code or as self-contained executable; files. ## Project updates. - <str",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Energy Efficiency,efficient,efficient,"<h1 style=""margin-bottom: 0;""><img src=""docs/images/scipipe_logo_bluegrey_horiz_320px.png"" alt=""SciPipe""></h1>. <big>Robust, flexible and resource-efficient pipelines using Go and the commandline</big>. [![Build Status](https://img.shields.io/circleci/project/github/scipipe/scipipe.svg)](https://app.circleci.com/pipelines/github/scipipe); [![Test Coverage](https://img.shields.io/codecov/c/github/scipipe/scipipe.svg)](https://codecov.io/gh/scipipe/scipipe); [![Codebeat Grade](https://codebeat.co/badges/96e93624-2ac8-42c9-9e94-2d6e5325d8ff)](https://codebeat.co/projects/github-com-scipipe-scipipe-master); [![Go Report Card](https://goreportcard.com/badge/github.com/scipipe/scipipe)](https://goreportcard.com/report/github.com/scipipe/scipipe); [![GoDoc](https://godoc.org/github.com/scipipe/scipipe?status.svg)](https://godoc.org/github.com/scipipe/scipipe); [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/scipipe/scipipe); [![DOI](https://zenodo.org/badge/DOI/10.5281/zenodo.1157941.svg)](https://doi.org/10.5281/zenodo.1157941). <strong>Project links: [Documentation & Main Website](http://scipipe.org) | [Issue Tracker](https://github.com/scipipe/scipipe/issues) | [Chat](https://gitter.im/scipipe/scipipe)</strong>. ## Why SciPipe?. - **Intuitive:** SciPipe works by flowing data through a network of channels; and processes; - **Flexible:** Wrapped command-line programs can be combined with processes in; Go; - **Convenient:** Full control over how your files are named; - **Efficient:** Workflows are compiled to binary code that run fast; - **Parallel:** Pipeline paralellism between processes as well as task; parallelism for multiple inputs, making efficient use of multiple CPU cores; - **Supports streaming:** Stream data between programs to avoid wasting disk space; - **Easy to debug:** Use available Go debugging tools or just `println()`; - **Portable:** Distribute workflows as Go code or as self-contained executable; files. ## Project updates. - <str",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Integrability,depend,depend,"1256"" target=""_blank"">Predicting off-target binding profiles with confidence using Conformal Prediction</a>; - <strong>Slides:</strong> <a href=""https://pharmb.io/blog/saml-gostockholm2018/"">Presentation on SciPipe and more at Go Stockholm Conference</a>; - <strong>Blog post:</strong> <a href=""http://bionics.it/posts/provenance-reports-in-scientific-workflows"">Provenance reports in Scientific Workflows</a> - going into details about how SciPipe is addressing provenance.; - <strong>Blog post:</strong> <a href=""http://bionics.it/posts/first-production-workflow-run-with-scipipe"">First production workflow run with SciPipe</a. ## Introduction. <img src=""docs/images/fbp_factory.png"" align=""right"">. SciPipe is a library for writing [Scientific; Workflows](https://en.wikipedia.org/wiki/Scientific_workflow_system), sometimes; also called ""pipelines"", in the [Go programming language](http://golang.org). When you need to run many commandline programs that depend on each other in; complex ways, SciPipe helps by making the process of running these programs; flexible, robust and reproducible. SciPipe also lets you restart an interrupted; run without over-writing already produced output and produces an audit report; of what was run, among many other things. SciPipe is built on the proven principles of [Flow-Based Programming](https://en.wikipedia.org/wiki/Flow-based_programming); (FBP) to achieve maximum flexibility, productivity and agility when designing; workflows. Compared to plain dataflow, FBP provides the benefits that; processes are fully self-contained, so that a library of re-usable components; can be created, and plugged into new workflows ad-hoc. Similar to other FBP systems, SciPipe workflows can be likened to a network of; assembly lines in a factory, where items (files) are flowing through a network; of conveyor belts, stopping at different independently running stations; (processes) for processing, as depicted in the picture above. SciPipe was initially created for ",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Modifiability,flexible,flexible,"<h1 style=""margin-bottom: 0;""><img src=""docs/images/scipipe_logo_bluegrey_horiz_320px.png"" alt=""SciPipe""></h1>. <big>Robust, flexible and resource-efficient pipelines using Go and the commandline</big>. [![Build Status](https://img.shields.io/circleci/project/github/scipipe/scipipe.svg)](https://app.circleci.com/pipelines/github/scipipe); [![Test Coverage](https://img.shields.io/codecov/c/github/scipipe/scipipe.svg)](https://codecov.io/gh/scipipe/scipipe); [![Codebeat Grade](https://codebeat.co/badges/96e93624-2ac8-42c9-9e94-2d6e5325d8ff)](https://codebeat.co/projects/github-com-scipipe-scipipe-master); [![Go Report Card](https://goreportcard.com/badge/github.com/scipipe/scipipe)](https://goreportcard.com/report/github.com/scipipe/scipipe); [![GoDoc](https://godoc.org/github.com/scipipe/scipipe?status.svg)](https://godoc.org/github.com/scipipe/scipipe); [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/scipipe/scipipe); [![DOI](https://zenodo.org/badge/DOI/10.5281/zenodo.1157941.svg)](https://doi.org/10.5281/zenodo.1157941). <strong>Project links: [Documentation & Main Website](http://scipipe.org) | [Issue Tracker](https://github.com/scipipe/scipipe/issues) | [Chat](https://gitter.im/scipipe/scipipe)</strong>. ## Why SciPipe?. - **Intuitive:** SciPipe works by flowing data through a network of channels; and processes; - **Flexible:** Wrapped command-line programs can be combined with processes in; Go; - **Convenient:** Full control over how your files are named; - **Efficient:** Workflows are compiled to binary code that run fast; - **Parallel:** Pipeline paralellism between processes as well as task; parallelism for multiple inputs, making efficient use of multiple CPU cores; - **Supports streaming:** Stream data between programs to avoid wasting disk space; - **Easy to debug:** Use available Go debugging tools or just `println()`; - **Portable:** Distribute workflows as Go code or as self-contained executable; files. ## Project updates. - <str",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Performance,concurren,concurrent,"tions. - There are still a number of missing good-to-have features for workflow; design. See the [issue tracker](https://github.com/scipipe/scipipe/issues); for details.; - There is not (yet) support for the [Common Workflow Language](http://common-workflow-language.github.io). ## Installing. For full installation instructions, see the [intallation page](/install).; For quick getting started steps, you can do:. 1. [Download](https://golang.org/dl/) and [install](https://golang.org/doc/install) Go; 2. Run the following command, to install the scipipe Go library (don't miss the; trailing dots!), and create a Go module for your script:. ```bash; go install github.com/scipipe/scipipe/...@latest; go mod init myfirstworkflow-module; ```. ## Hello World example. Let's look at an example workflow to get a feel for what writing workflows in; SciPipe looks like:. ```go; package main. import (; // Import SciPipe, aliased to sp; sp ""github.com/scipipe/scipipe""; ). func main() {; // Init workflow and max concurrent tasks; wf := sp.NewWorkflow(""hello_world"", 4). // Initialize processes, and file extensions; hello := wf.NewProc(""hello"", ""echo 'Hello ' > {o:out|.txt}""); world := wf.NewProc(""world"", ""echo $(cat {i:in}) World > {o:out|.txt}""). // Define data flow; world.In(""in"").From(hello.Out(""out"")). // Run workflow; wf.Run(); }; ```. To create a file with a similar simple example, you can run:. ```; scipipe new hello_world.go; ```. ## Running the example. Let's put the code in a file named `hello_world.go` and run it. First you need to make sure that the dependencies (SciPipe in this case) is; installed in your local Go module. This you can do with:. ```bash; go mod tidy; ```. Then you can go ahead and run the workflow:. ```bash; $ go run hello_world.go; AUDIT 2018/07/17 21:42:26 | workflow:hello_world | Starting workflow (Writing log to log/scipipe-20180717-214226-hello_world.log); AUDIT 2018/07/17 21:42:26 | hello | Executing: echo 'Hello ' > hello.out.txt; AUDIT 2018/07/17 21:4",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Safety,avoid,avoid,"rt Card](https://goreportcard.com/badge/github.com/scipipe/scipipe)](https://goreportcard.com/report/github.com/scipipe/scipipe); [![GoDoc](https://godoc.org/github.com/scipipe/scipipe?status.svg)](https://godoc.org/github.com/scipipe/scipipe); [![Gitter](https://badges.gitter.im/Join%20Chat.svg)](https://gitter.im/scipipe/scipipe); [![DOI](https://zenodo.org/badge/DOI/10.5281/zenodo.1157941.svg)](https://doi.org/10.5281/zenodo.1157941). <strong>Project links: [Documentation & Main Website](http://scipipe.org) | [Issue Tracker](https://github.com/scipipe/scipipe/issues) | [Chat](https://gitter.im/scipipe/scipipe)</strong>. ## Why SciPipe?. - **Intuitive:** SciPipe works by flowing data through a network of channels; and processes; - **Flexible:** Wrapped command-line programs can be combined with processes in; Go; - **Convenient:** Full control over how your files are named; - **Efficient:** Workflows are compiled to binary code that run fast; - **Parallel:** Pipeline paralellism between processes as well as task; parallelism for multiple inputs, making efficient use of multiple CPU cores; - **Supports streaming:** Stream data between programs to avoid wasting disk space; - **Easy to debug:** Use available Go debugging tools or just `println()`; - **Portable:** Distribute workflows as Go code or as self-contained executable; files. ## Project updates. - <strong>Jan 2020: New screencast:</strong> <a href=""https://www.youtube.com/watch?v=hi0Uqwddrtg"" target=""_blank"">""Hello World"" scientific workflow in SciPipe</a>; - <strong>May 2019: The SciPipe paper published open access in GigaScience:</strong> <a href=""https://doi.org/10.1093/gigascience/giz044"" target=""_blank"">SciPipe: A workflow library for agile development of complex and dynamic bioinformatics pipelines</a>; - <strong>Nov 2018: Scientific study using SciPipe:</strong> <a href=""https://doi.org/10.3389/fphar.2018.01256"" target=""_blank"">Predicting off-target binding profiles with confidence using Conformal Predi",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Security,access,access,"ub.com/scipipe/scipipe/issues) | [Chat](https://gitter.im/scipipe/scipipe)</strong>. ## Why SciPipe?. - **Intuitive:** SciPipe works by flowing data through a network of channels; and processes; - **Flexible:** Wrapped command-line programs can be combined with processes in; Go; - **Convenient:** Full control over how your files are named; - **Efficient:** Workflows are compiled to binary code that run fast; - **Parallel:** Pipeline paralellism between processes as well as task; parallelism for multiple inputs, making efficient use of multiple CPU cores; - **Supports streaming:** Stream data between programs to avoid wasting disk space; - **Easy to debug:** Use available Go debugging tools or just `println()`; - **Portable:** Distribute workflows as Go code or as self-contained executable; files. ## Project updates. - <strong>Jan 2020: New screencast:</strong> <a href=""https://www.youtube.com/watch?v=hi0Uqwddrtg"" target=""_blank"">""Hello World"" scientific workflow in SciPipe</a>; - <strong>May 2019: The SciPipe paper published open access in GigaScience:</strong> <a href=""https://doi.org/10.1093/gigascience/giz044"" target=""_blank"">SciPipe: A workflow library for agile development of complex and dynamic bioinformatics pipelines</a>; - <strong>Nov 2018: Scientific study using SciPipe:</strong> <a href=""https://doi.org/10.3389/fphar.2018.01256"" target=""_blank"">Predicting off-target binding profiles with confidence using Conformal Prediction</a>; - <strong>Slides:</strong> <a href=""https://pharmb.io/blog/saml-gostockholm2018/"">Presentation on SciPipe and more at Go Stockholm Conference</a>; - <strong>Blog post:</strong> <a href=""http://bionics.it/posts/provenance-reports-in-scientific-workflows"">Provenance reports in Scientific Workflows</a> - going into details about how SciPipe is addressing provenance.; - <strong>Blog post:</strong> <a href=""http://bionics.it/posts/first-production-workflow-run-with-scipipe"">First production workflow run with SciPipe</a. ## Introduction",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Testability,log,log," workflows in; SciPipe looks like:. ```go; package main. import (; // Import SciPipe, aliased to sp; sp ""github.com/scipipe/scipipe""; ). func main() {; // Init workflow and max concurrent tasks; wf := sp.NewWorkflow(""hello_world"", 4). // Initialize processes, and file extensions; hello := wf.NewProc(""hello"", ""echo 'Hello ' > {o:out|.txt}""); world := wf.NewProc(""world"", ""echo $(cat {i:in}) World > {o:out|.txt}""). // Define data flow; world.In(""in"").From(hello.Out(""out"")). // Run workflow; wf.Run(); }; ```. To create a file with a similar simple example, you can run:. ```; scipipe new hello_world.go; ```. ## Running the example. Let's put the code in a file named `hello_world.go` and run it. First you need to make sure that the dependencies (SciPipe in this case) is; installed in your local Go module. This you can do with:. ```bash; go mod tidy; ```. Then you can go ahead and run the workflow:. ```bash; $ go run hello_world.go; AUDIT 2018/07/17 21:42:26 | workflow:hello_world | Starting workflow (Writing log to log/scipipe-20180717-214226-hello_world.log); AUDIT 2018/07/17 21:42:26 | hello | Executing: echo 'Hello ' > hello.out.txt; AUDIT 2018/07/17 21:42:26 | hello | Finished: echo 'Hello ' > hello.out.txt; AUDIT 2018/07/17 21:42:26 | world | Executing: echo $(cat ../hello.out.txt) World > hello.out.txt.world.out.txt; AUDIT 2018/07/17 21:42:26 | world | Finished: echo $(cat ../hello.out.txt) World > hello.out.txt.world.out.txt; AUDIT 2018/07/17 21:42:26 | workflow:hello_world | Finished workflow (Log written to log/scipipe-20180717-214226-hello_world.log); ```. Let's check what file SciPipe has generated:. ```; $ ls -1 hello*; hello.out.txt; hello.out.txt.audit.json; hello.out.txt.world.out.txt; hello.out.txt.world.out.txt.audit.json; ```. As you can see, it has created a file `hello.out.txt`, and `hello.out.world.out.txt`, and; an accompanying `.audit.json` for each of these files. Now, let's check the output of the final resulting file:. ```bash; $ cat hello.out.txt",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
Usability,usab,usable,"scipipe"">First production workflow run with SciPipe</a. ## Introduction. <img src=""docs/images/fbp_factory.png"" align=""right"">. SciPipe is a library for writing [Scientific; Workflows](https://en.wikipedia.org/wiki/Scientific_workflow_system), sometimes; also called ""pipelines"", in the [Go programming language](http://golang.org). When you need to run many commandline programs that depend on each other in; complex ways, SciPipe helps by making the process of running these programs; flexible, robust and reproducible. SciPipe also lets you restart an interrupted; run without over-writing already produced output and produces an audit report; of what was run, among many other things. SciPipe is built on the proven principles of [Flow-Based Programming](https://en.wikipedia.org/wiki/Flow-based_programming); (FBP) to achieve maximum flexibility, productivity and agility when designing; workflows. Compared to plain dataflow, FBP provides the benefits that; processes are fully self-contained, so that a library of re-usable components; can be created, and plugged into new workflows ad-hoc. Similar to other FBP systems, SciPipe workflows can be likened to a network of; assembly lines in a factory, where items (files) are flowing through a network; of conveyor belts, stopping at different independently running stations; (processes) for processing, as depicted in the picture above. SciPipe was initially created for problems in bioinformatics and; cheminformatics, but works equally well for any problem involving pipelines of; commandline applications. **Project status:** SciPipe pretty stable now, and only very minor API changes; might still occur. We have successfully used SciPipe in a handful of both real; and experimental projects, and it has had occasional use outside the research; group as well. ## Known limitations. - There are still a number of missing good-to-have features for workflow; design. See the [issue tracker](https://github.com/scipipe/scipipe/issues); for detai",MatchSource.DOCS,README.md,scipipe,scipipe,v0.12.0,https://scipipe.org,https://github.com/scipipe/scipipe/tree/v0.12.0/README.md
