quality_attribute,keyword,matched_word,sentence,source,author,repo,version,wiki,url
Performance,load,load,"Hi Ravina,; Thank you for the information. I am trying to extract drug name and disease; name from a sentence. So which model will be best fit for this and also can; you give me a clearity what GGP and CL entity mean in medical terms.; Thank you so much for your help.; -Regards,; Sujeet. On Wed, Feb 27, 2019 at 4:48 PM Ravina More <notifications@github.com>; wrote:. > import spacy; > nlp = spacy.load(""en_ner_craft_md""); > text = ""Myeloid derived suppressor cells (MDSC) are immature myeloid cells; > with immunosuppressive activity. ""; > ""They accumulate in tumor-bearing mice and humans with different types of; > cancer, including hepatocellular carcinoma (HCC).""; > doc = nlp(text); > for ent in doc.ents:; > print(ent, ent.label_); >; > —; > You are receiving this because you authored the thread.; > Reply to this email directly, view it on GitHub; > <https://github.com/allenai/scispacy/issues/79#issuecomment-467824413>,; > or mute the thread; > <https://github.com/notifications/unsubscribe-auth/AIJA8MEMvXQs4z6EF6NlPbRZzEI34sg0ks5vRmmbgaJpZM4bURNb>; > .; >",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/79#issuecomment-467847381
Usability,clear,clearity,"Hi Ravina,; Thank you for the information. I am trying to extract drug name and disease; name from a sentence. So which model will be best fit for this and also can; you give me a clearity what GGP and CL entity mean in medical terms.; Thank you so much for your help.; -Regards,; Sujeet. On Wed, Feb 27, 2019 at 4:48 PM Ravina More <notifications@github.com>; wrote:. > import spacy; > nlp = spacy.load(""en_ner_craft_md""); > text = ""Myeloid derived suppressor cells (MDSC) are immature myeloid cells; > with immunosuppressive activity. ""; > ""They accumulate in tumor-bearing mice and humans with different types of; > cancer, including hepatocellular carcinoma (HCC).""; > doc = nlp(text); > for ent in doc.ents:; > print(ent, ent.label_); >; > —; > You are receiving this because you authored the thread.; > Reply to this email directly, view it on GitHub; > <https://github.com/allenai/scispacy/issues/79#issuecomment-467824413>,; > or mute the thread; > <https://github.com/notifications/unsubscribe-auth/AIJA8MEMvXQs4z6EF6NlPbRZzEI34sg0ks5vRmmbgaJpZM4bURNb>; > .; >",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/79#issuecomment-467847381
Usability,guid,guidelines,"The annotation guidelines for the BC5CDR data (which that model was trained on can) can be found here: https://biocreative.bioinformatics.udel.edu/media/store/files/2015/bc5_CDR_data_guidelines.pdf. and that document says that a chemical is defined as the Drugs and Chemicals [D] branch of Mesh 2015, which can be found here: https://www.nlm.nih.gov/mesh/trees.html",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/79#issuecomment-468365573
Usability,guid,guidelines,"Got it. Thank you. On Thu, Feb 28, 2019 at 11:07 PM Daniel King <notifications@github.com>; wrote:. > The annotation guidelines for the BC5CDR data (which that model was; > trained on can) can be found here: https://www.nlm.nih.gov/mesh/trees.html.; > and that document says that a chemical is defined as the Drugs and; > Chemicals [D] branch of Mesh 2015, which can be found here:; > https://www.nlm.nih.gov/mesh/trees.html; >; > —; > You are receiving this because you authored the thread.; > Reply to this email directly, view it on GitHub; > <https://github.com/allenai/scispacy/issues/79#issuecomment-468365573>,; > or mute the thread; > <https://github.com/notifications/unsubscribe-auth/AIJA8Jtk66RUle1ioW0x66AetjWsNIxHks5vSBPhgaJpZM4bURNb>; > .; >",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/79#issuecomment-468376081
Usability,feedback,feedback,"Great - also please let us know any feedback you have when using the models, or additional features you'd love. . I'm not sure what task you are working on (entity linking maybe?) but you might also be interested in the knowledge base we have curated from UMLS - it is quite large and covers 99.9% of the entities which occur in the MedMentions annotations. You can read more about it here:; https://github.com/allenai/scispacy#umlsentitylinker-alpha-feature",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/126#issuecomment-504686539
Integrability,depend,depends,"I'm using scispacy mainly for sbd, and yes my tasks are Entity typing and linking.; I'll try that, thanks!. BTW, In trying sbd with `en_core_sci_md`, scispacy performs well.; However, there's some minor tokenization problem and if custom rules are added, it can be prevented.; https://gist.github.com/izuna385/512a9c62868c751a8290a9676f994d16; (Maybe this isn't scispacy's problem.). > also please let us know any feedback you have when using the models, or additional features you'd love. Of course I will. (Whether by e−mail or issue depends on the situation.)",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/126#issuecomment-504710956
Performance,perform,performs,"I'm using scispacy mainly for sbd, and yes my tasks are Entity typing and linking.; I'll try that, thanks!. BTW, In trying sbd with `en_core_sci_md`, scispacy performs well.; However, there's some minor tokenization problem and if custom rules are added, it can be prevented.; https://gist.github.com/izuna385/512a9c62868c751a8290a9676f994d16; (Maybe this isn't scispacy's problem.). > also please let us know any feedback you have when using the models, or additional features you'd love. Of course I will. (Whether by e−mail or issue depends on the situation.)",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/126#issuecomment-504710956
Usability,feedback,feedback,"I'm using scispacy mainly for sbd, and yes my tasks are Entity typing and linking.; I'll try that, thanks!. BTW, In trying sbd with `en_core_sci_md`, scispacy performs well.; However, there's some minor tokenization problem and if custom rules are added, it can be prevented.; https://gist.github.com/izuna385/512a9c62868c751a8290a9676f994d16; (Maybe this isn't scispacy's problem.). > also please let us know any feedback you have when using the models, or additional features you'd love. Of course I will. (Whether by e−mail or issue depends on the situation.)",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/126#issuecomment-504710956
Availability,down,down,"No problem!. In answer to your questions:. 1. Right, the concept annotations are not used because we only are looking at string similarity to aliases from the kb. 2. Yes this is a bit complicated. It basically comes down to the following:. There are 3 things we want to evaluate when doing end to end linking: 1) mention detection, 2) candidate generation and 3) choosing the right candidate. It's clear how to ablate the mention detection - just use gold mentions. To do the same thing with respect to the candidate selection part, you can say ""for the mentions for which the top K contains the gold concept (i.e we did the generation step successfully), what is my accuracy with respect to this subset?"". This separates out performance between the generation step and the selection step. The reason I then took the recall@1/recall@k is that the linker is currently only based on string similarity, so to get a single output you just take the one with the highest score. The reason that this is not quite accurate is that it is possible that the datapoints that you remove for a given K are ""hard"" in some sense, and the accuracy over this subset for top 1 is actually higher than over the whole dataset (this is likely to be the case), which is why this number is a lower bound of the normalized accuracy. . I am currently working on some integration stuff with `allennlp` (see https://github.com/allenai/allennlp/pull/3040) to make it easier to hook in more complicated models, and I also want to try the entity linker from spacy too. I've just re-read the medmentions paper and it seems like they added much more detail about the st21pv subset - previously when I'd read it I thought it was much more specific to IR. I think possibly we should switch over to this subset as it sounds more likely to reflect what people actually want out of an entity linker. It seems like some useful evaluations would be the following:. - P/R/F1 on the st21pv subset with gold mentions; - mention detection P/R/F1",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/134#issuecomment-511104016
Deployability,integrat,integration,"wing:. There are 3 things we want to evaluate when doing end to end linking: 1) mention detection, 2) candidate generation and 3) choosing the right candidate. It's clear how to ablate the mention detection - just use gold mentions. To do the same thing with respect to the candidate selection part, you can say ""for the mentions for which the top K contains the gold concept (i.e we did the generation step successfully), what is my accuracy with respect to this subset?"". This separates out performance between the generation step and the selection step. The reason I then took the recall@1/recall@k is that the linker is currently only based on string similarity, so to get a single output you just take the one with the highest score. The reason that this is not quite accurate is that it is possible that the datapoints that you remove for a given K are ""hard"" in some sense, and the accuracy over this subset for top 1 is actually higher than over the whole dataset (this is likely to be the case), which is why this number is a lower bound of the normalized accuracy. . I am currently working on some integration stuff with `allennlp` (see https://github.com/allenai/allennlp/pull/3040) to make it easier to hook in more complicated models, and I also want to try the entity linker from spacy too. I've just re-read the medmentions paper and it seems like they added much more detail about the st21pv subset - previously when I'd read it I thought it was much more specific to IR. I think possibly we should switch over to this subset as it sounds more likely to reflect what people actually want out of an entity linker. It seems like some useful evaluations would be the following:. - P/R/F1 on the st21pv subset with gold mentions; - mention detection P/R/F1 on the st21pv subset. It would also be helpful to know the coverage of our kb on this subset as well as what % of annotated concepts in this subset have definitions. I will try to work on these things over the next couple of weeks.",MatchSource.ISSUE_COMMENT,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/issues/134#issuecomment-511104016
