quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Availability,avail,available,"to install a model (see our full selection of available models below), run a command like the following:",MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=to%20install%20a%20model%20%28see%20our%20full%20selection%20of%20available%20models%20below%29%2C%20run%20a%20command%20like%20the%20following%3A
Availability,avail,available,"Additionally, scispacy uses modern features of Python and as such is only available for **Python 3",MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=Additionally%2C%20scispacy%20uses%20modern%20features%20of%20Python%20and%20as%20such%20is%20only%20available%20for%20%2A%2APython%203
Availability,down,downloaded,"Once you have completed the above steps and downloaded one of the models below, you can load a scispaCy model as you would any other spaCy model",MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=Once%20you%20have%20completed%20the%20above%20steps%20and%20downloaded%20one%20of%20the%20models%20below%2C%20you%20can%20load%20a%20scispaCy%20model%20as%20you%20would%20any%20other%20spaCy%20model
Availability,down,download,"If you are upgrading `scispacy`, you will need to download the models again, to get the model versions compatible with the version of `scispacy` that you have",MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=If%20you%20are%20upgrading%20%60scispacy%60%2C%20you%20will%20need%20to%20download%20the%20models%20again%2C%20to%20get%20the%20model%20versions%20compatible%20with%20the%20version%20of%20%60scispacy%60%20that%20you%20have
Availability,down,download,The link to the model that you download should contain the version number of `scispacy` that you have,MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=The%20link%20to%20the%20model%20that%20you%20download%20should%20contain%20the%20version%20number%20of%20%60scispacy%60%20that%20you%20have
Availability,down,download,"To install a model, click on the link below to download the model, and then run",MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=To%20install%20a%20model%2C%20click%20on%20the%20link%20below%20to%20download%20the%20model%2C%20and%20then%20run
Availability,down,download,pip install </path/to/download>,MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=pip%20install%20%3C/path/to/download%3E
Availability,down,download,"# This line takes a while, because we have to download ~1GB of data",MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=%23%20This%20line%20takes%20a%20while%2C%20because%20we%20have%20to%20download%20~1GB%20of%20data
Availability,down,downloads,# the downloads are cached,MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=%23%20the%20downloads%20are%20cached
Availability,robust,robust,"Processing biomedical and clinical text is a critically important application area of natural language processing, for which there are few robust, practical, publicly available models",MatchSource.DOCS,README.md,allenai,scispacy,v0.5.5,https://allenai.github.io/scispacy/,https://github.com/allenai/scispacy/tree/v0.5.5/README.md#:~:text=Processing%20biomedical%20and%20clinical%20text%20is%20a%20critically%20important%20application%20area%20of%20natural%20language%20processing%2C%20for%20which%20there%20are%20few%20robust%2C%20practical%2C%20publicly%20available%20models
